T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, NO+, e-
1205.61, 0.780699, 0.209399, 0.000202941, 1.15441e-311, 2.21203e-08, 0.0097, 0, 0, 0, 3.37579e-14, 0
1151.05, 0.780734, 0.209434, 0.000131575, 0, 6.81733e-09, 0.0097, 0, 0, 0, 1.22704e-10, 0
1129.05, 0.780745, 0.209445, 0.000109228, 0, 4.11149e-09, 0.0097, 0, 0, 0, 1.57288e-09, 0
1133.99, 0.780743, 0.209443, 0.000114047, 0, 4.62315e-09, 0.0097, 0, 0, 0, 8.92448e-09, 0
1161.04, 0.780729, 0.209429, 0.000142964, 0, 8.54174e-09, 0.0097, 0, 0, 0, 4.84216e-10, 0
1206.02, 0.780698, 0.209398, 0.000203555, 1.10781e-318, 2.23024e-08, 0.0097, 0, 0, 0, 1.24951e-10, 0
1265.03, 0.780644, 0.209344, 0.000311398, 1.30031e-275, 7.07481e-08, 0.0097, 0, 0, 0, 2.53342e-11, 0
1334.59, 0.780555, 0.209255, 0.000489879, 3.30289e-225, 2.42038e-07, 0.0097, 0, 0, 0, 1.28757e-11, 0
1411.59, 0.780416, 0.209116, 0.000767722, 7.52885e-178, 8.19238e-07, 0.0097, 0, 0, 0, 6.73798e-12, 0
1493.29, 0.780211, 0.208911, 0.00117537, 7.12213e-135, 2.60194e-06, 0.00969999, 0, 0, 0, 3.88034e-12, 0
1577.43, 0.779927, 0.208626, 0.00173985, 6.39578e-95, 7.54111e-06, 0.00969996, 0, 0, 0, 6.91242e-12, 0
1662.14, 0.779552, 0.208248, 0.00247997, 5.61084e-66, 1.97293e-05, 0.0096999, 0, 0, 0, 7.05701e-13, 0
1745.96, 0.77908, 0.20777, 0.00340312, 1.76631e-37, 4.6572e-05, 0.00969977, 0, 0, 1.05672e-314, 6.11799e-13, 0
1827.76, 0.778509, 0.207188, 0.00450415, 1.88251e-13, 9.97083e-05, 0.00969952, 0, 0, 6.1292e-287, 6.04395e-13, 0
1906.63, 0.777841, 0.206499, 0.00576606, 2.63305e-10, 0.00019512, 0.00969905, 0, 0, 4.46698e-262, 6.72718e-13, 0
1981.91, 0.777082, 0.205706, 0.00716198, 8.14799e-10, 0.000352003, 0.00969829, 0, 0, 1.5446e-239, 8.33632e-13, 7.5592e-322
2053.08, 0.77624, 0.204814, 0.00865806, 2.19574e-09, 0.000590374, 0.00969714, 0, 0, 3.18466e-219, 1.13712e-12, 1.41597e-280
2119.76, 0.775329, 0.20383, 0.0102169, 5.23131e-09, 0.000927919, 0.0096955, 0, 0, 4.29093e-212, 6.2156e-13, 2.21236e-247
2181.75, 0.774362, 0.202767, 0.0118014, 1.11758e-08, 0.00137702, 0.00969332, 1.39233e-304, 0, 8.04179e-195, 9.96296e-13, 2.08656e-217
2239.02, 0.773351, 0.201635, 0.0133796, 2.1708e-08, 0.00194359, 0.00969057, 1.21556e-270, 0, 3.03469e-168, 4.64084e-12, 1.82024e-191
2291.63, 0.772314, 0.200452, 0.0149218, 3.87718e-08, 0.00262477, 0.00968727, 3.56448e-252, 0, 6.81056e-154, 8.42974e-12, 4.08081e-171
2339.83, 0.771262, 0.199231, 0.0164097, 6.44536e-08, 0.00341341, 0.00968344, 4.78317e-248, 0, 1.18733e-150, 5.92266e-12, 1.32671e-153
2383.97, 0.770206, 0.197984, 0.017832, 1.00796e-07, 0.00429872, 0.00967915, 2.19058e-244, 0, 8.57181e-148, 4.343e-12, 3.15297e-138
2424.45, 0.769151, 0.196722, 0.0191834, 1.497e-07, 0.00526888, 0.00967445, 2.40063e-228, 2.28151e-303, 1.29577e-135, 8.97443e-12, 4.96474e-126
2461.69, 0.768104, 0.195451, 0.0204637, 2.129e-07, 0.00631268, 0.00966938, 1.30007e-225, 2.32824e-297, 1.7459e-133, 7.03119e-12, 2.89768e-114
2496.1, 0.767064, 0.194173, 0.021677, 2.92086e-07, 0.00742187, 0.009664, 3.6305e-198, 3.5887e-262, 6.08471e-113, 4.17426e-11, 2.4127e-107
2528.04, 0.766036, 0.192896, 0.0228244, 3.88505e-07, 0.00858537, 0.00965836, 3.13067e-196, 9.0505e-258, 1.68131e-111, 3.42555e-11, 2.41493e-98
2557.83, 0.765018, 0.191618, 0.0239126, 5.03619e-07, 0.00979806, 0.00965248, 2.00353e-194, 1.01711e-253, 3.48176e-110, 2.86105e-11, 3.45729e-90
2585.75, 0.76401, 0.190341, 0.0249464, 6.38747e-07, 0.0110548, 0.00964638, 9.64965e-181, 7.06976e-236, 3.70928e-100, 6.59373e-11, 2.15463e-85
2612.05, 0.763012, 0.189065, 0.0259305, 7.95164e-07, 0.0123512, 0.00964009, 2.45931e-179, 1.20525e-232, 3.68842e-99, 5.66249e-11, 1.09682e-78
2636.91, 0.762022, 0.18779, 0.0268693, 9.74098e-07, 0.0136837, 0.00963363, 4.90702e-178, 1.18274e-229, 3.10418e-98, 4.91676e-11, 1.83978e-72
2660.51, 0.761039, 0.186514, 0.0277677, 1.17712e-06, 0.0150516, 0.00962699, 8.11446e-154, 5.89318e-200, 8.25536e-81, 3.18499e-10, 2.48859e-72
2682.97, 0.760065, 0.185241, 0.0286258, 1.4046e-06, 0.016447, 0.00962023, 9.17142e-153, 1.52033e-197, 4.37313e-80, 2.81618e-10, 2.46236e-67
2704.42, 0.759098, 0.183969, 0.0294482, 1.65804e-06, 0.0178701, 0.00961332, 8.9161e-152, 2.79635e-195, 2.09529e-79, 2.50823e-10, 1.23806e-62
2724.96, 0.758137, 0.182698, 0.0302375, 1.93854e-06, 0.0193187, 0.00960629, 7.57761e-151, 3.79528e-193, 9.18019e-79, 2.24877e-10, 3.36992e-58
2744.67, 0.757183, 0.181428, 0.0309959, 2.24717e-06, 0.020791, 0.00959915, 5.71449e-150, 3.92818e-191, 3.71325e-78, 2.02809e-10, 5.29585e-54
2763.64, 0.756235, 0.18016, 0.0317253, 2.58497e-06, 0.022285, 0.00959191, 1.63348e-138, 6.11268e-177, 3.34525e-70, 4.9984e-10, 2.72656e-53
2781.91, 0.755292, 0.178893, 0.0324277, 2.95294e-06, 0.0237991, 0.00958456, 9.43645e-138, 3.39172e-175, 1.02716e-69, 4.55368e-10, 1.14954e-49
2799.56, 0.754355, 0.177628, 0.0331045, 3.35209e-06, 0.0253319, 0.00957712, 5.01197e-137, 1.55491e-173, 2.99308e-69, 4.16661e-10, 3.28723e-46
2816.63, 0.753421, 0.176361, 0.033759, 3.78468e-06, 0.0268863, 0.00956958, 1.98723e-116, 6.75311e-149, 2.12916e-55, 2.82821e-09, 7.31562e-49
2833.21, 0.7525, 0.175107, 0.0343885, 4.24667e-06, 0.0284385, 0.00956205, 1.06448e-97, 2.55326e-126, 2.06244e-43, 1.92714e-08, 1.69215e-50
2849.22, 0.751574, 0.173841, 0.0349962, 4.74689e-06, 0.03003, 0.00955433, 4.90534e-135, 5.69686e-169, 5.65735e-68, 3.26248e-10, 1.07585e-36
2864.79, 0.750658, 0.172584, 0.0355836, 5.28007e-06, 0.0316232, 0.0095466, 1.98585e-134, 1.39865e-167, 1.39284e-67, 3.02886e-10, 8.46973e-34
2879.94, 0.749746, 0.171328, 0.0361518, 5.84944e-06, 0.0332298, 0.00953881, 7.65573e-134, 3.08344e-166, 3.31554e-67, 2.81822e-10, 5.40045e-31
2894.69, 0.748839, 0.170074, 0.0367016, 6.45582e-06, 0.0348484, 0.00953095, 2.81e-133, 6.0707e-165, 7.64944e-67, 2.62908e-10, 2.72404e-28
2909.08, 0.747936, 0.168822, 0.0372338, 7.10009e-06, 0.0364781, 0.00952305, 9.85596e-133, 1.07634e-163, 1.71422e-66, 2.45857e-10, 1.10565e-25
2923.11, 0.747037, 0.167573, 0.037749, 7.7832e-06, 0.0381179, 0.00951509, 3.31444e-132, 1.73156e-162, 3.73882e-66, 2.30429e-10, 3.66653e-23
2936.82, 0.746143, 0.166326, 0.0382481, 8.50607e-06, 0.0397672, 0.00950709, 1.07187e-131, 2.54479e-161, 7.95113e-66, 2.1642e-10, 1.00712e-20
2950.22, 0.745253, 0.165081, 0.0387317, 9.26968e-06, 0.0414253, 0.00949904, 3.34255e-131, 3.43762e-160, 1.65148e-65, 2.0366e-10, 2.31998e-18
2963.34, 0.744368, 0.163839, 0.0392005, 1.0075e-05, 0.0430916, 0.00949096, 1.00759e-130, 4.29214e-159, 3.35523e-65, 1.92002e-10, 4.5326e-16
2976.18, 0.743486, 0.162599, 0.0396549, 1.09229e-05, 0.0447654, 0.00948283, 2.2565e-120, 6.00206e-147, 2.77498e-58, 4.92879e-10, 1.91811e-18
2988.75, 0.742604, 0.161357, 0.0400976, 1.18188e-05, 0.0464545, 0.00947463, 6.17382e-140, 2.32842e-168, 1.77185e-71, 1.17862e-10, 5.23356e-07
3001.08, 0.74173, 0.160121, 0.0405255, 1.27561e-05, 0.0481434, 0.00946644, 8.15803e-136, 1.19312e-163, 1.63405e-67, 5.13987e-07, 1.54108e-09
3013.2, 0.74086, 0.158888, 0.0409406, 1.37391e-05, 0.0498385, 0.00945822, 1.07243e-136, 5.88187e-164, 1.51022e-68, 2.16921e-08, 4.27656e-08
3025.09, 0.739994, 0.157658, 0.0413437, 1.47695e-05, 0.0515401, 0.00944996, 9.93261e-143, 1.47083e-170, 1.83295e-71, 2.46673e-08, 4.38611e-08
3036.78, 0.739131, 0.15643, 0.0417348, 1.58474e-05, 0.0532466, 0.00944168, 2.49866e-139, 1.37019e-166, 3.2951e-68, 4.32881e-08, 2.90321e-08
3048.27, 0.738271, 0.155204, 0.0421147, 1.6975e-05, 0.0549591, 0.00943337, 3.85257e-141, 7.57886e-168, 3.65559e-70, 3.30511e-08, 4.40048e-08
3059.57, 0.737416, 0.153982, 0.0424834, 1.81524e-05, 0.0566758, 0.00942503, 1.81128e-137, 1.23923e-163, 1.21181e-66, 4.09517e-08, 4.09517e-08
3070.7, 0.736564, 0.152762, 0.0428415, 1.93811e-05, 0.058397, 0.00941668, 3.11246e-136, 7.19786e-162, 1.46596e-65, 4.39e-08, 4.39e-08
3081.66, 0.735715, 0.151544, 0.0431892, 2.06624e-05, 0.0601223, 0.00940831, 6.29691e-145, 4.58197e-171, 3.9073e-71, 4.69847e-08, 4.69849e-08
3092.46, 0.73487, 0.15033, 0.0435269, 2.19971e-05, 0.0618513, 0.00939991, 5.85638e-134, 1.42727e-158, 1.39353e-63, 5.0209e-08, 5.0209e-08
3103.12, 0.734033, 0.149124, 0.0438534, 2.338e-05, 0.0635754, 0.00939155, 7.39928e-147, 6.17936e-173, 4.36958e-70, 5.35599e-08, 5.35599e-08
3113.62, 0.733195, 0.147915, 0.0441719, 2.48247e-05, 0.0653105, 0.00938312, 5.42736e-148, 1.52236e-173, 2.30607e-71, 5.70716e-08, 5.70716e-08
3123.99, 0.73236, 0.146709, 0.044481, 2.63264e-05, 0.0670483, 0.00937469, 3.54063e-145, 3.24089e-170, 1.09015e-68, 6.07321e-08, 6.07321e-08
3134.22, 0.731529, 0.145506, 0.0447813, 2.78863e-05, 0.0687887, 0.00936624, 4.32339e-143, 1.262e-167, 9.69001e-67, 6.45453e-08, 6.45453e-08
3144.33, 0.730702, 0.144307, 0.0450728, 2.95059e-05, 0.0705315, 0.00935778, 1.31813e-143, 1.20031e-167, 2.15985e-67, 6.85149e-08, 6.85149e-08
3154.31, 0.729877, 0.14311, 0.0453558, 3.11864e-05, 0.0722765, 0.00934931, 1.69712e-142, 4.72069e-166, 2.04132e-66, 7.26446e-08, 7.26446e-08
3164.18, 0.729056, 0.141915, 0.0456306, 3.29292e-05, 0.0740236, 0.00934082, 4.44532e-140, 3.70185e-163, 3.94006e-64, 7.69381e-08, 7.69381e-08
3173.94, 0.728239, 0.140724, 0.0458973, 3.47358e-05, 0.0757726, 0.00933233, 1.63726e-139, 4.00407e-162, 1.07323e-63, 8.1399e-08, 8.1399e-08
3183.59, 0.727424, 0.139536, 0.0461562, 3.66074e-05, 0.0775232, 0.00932383, 3.91158e-139, 2.75804e-161, 1.90276e-63, 8.60313e-08, 8.60313e-08
3193.15, 0.726613, 0.13835, 0.0464074, 3.85456e-05, 0.0792752, 0.00931533, 9.09662e-138, 1.8169e-159, 3.29436e-62, 9.08387e-08, 9.08387e-08
3202.6, 0.725805, 0.137168, 0.0466511, 4.05518e-05, 0.0810287, 0.00930681, 3.13239e-136, 1.74252e-157, 8.47122e-61, 9.58255e-08, 9.58255e-08
3211.96, 0.725, 0.135989, 0.0468875, 4.26275e-05, 0.0827832, 0.00929829, 2.30436e-129, 2.01772e-149, 2.5179e-57, 1.00995e-07, 1.00995e-07
3221.24, 0.724198, 0.134812, 0.0471167, 4.47744e-05, 0.0845388, 0.00928977, 1.19058e-128, 2.71192e-148, 9.77855e-57, 1.06353e-07, 1.06353e-07
3230.42, 0.723399, 0.133638, 0.047339, 4.69941e-05, 0.0862953, 0.00928124, 1.13358e-127, 6.62106e-147, 7.01691e-56, 1.11902e-07, 1.11902e-07
3239.52, 0.722599, 0.132462, 0.0475553, 4.93e-05, 0.0880618, 0.00927266, 3.99801e-139, 1.99146e-159, 6.39184e-61, 1.17677e-07, 1.17677e-07
3248.54, 0.721806, 0.131294, 0.0477639, 5.16704e-05, 0.0898196, 0.00926412, 2.20964e-138, 2.93541e-158, 2.6757e-60, 1.23624e-07, 1.23624e-07
3257.49, 0.721016, 0.130129, 0.047966, 5.41193e-05, 0.0915783, 0.00925558, 1.34343e-137, 4.71509e-157, 1.23185e-59, 1.29777e-07, 1.29777e-07
3266.37, 0.72023, 0.128967, 0.0481616, 5.66479e-05, 0.0933375, 0.00924704, 9.77925e-137, 8.94794e-156, 6.8036e-59, 1.3614e-07, 1.3614e-07
3275.18, 0.719446, 0.127808, 0.0483509, 5.92581e-05, 0.0950969, 0.00923849, 9.46644e-136, 2.22949e-154, 5.00613e-58, 1.42719e-07, 1.42719e-07
3283.93, 0.718665, 0.126652, 0.048534, 6.19516e-05, 0.0968564, 0.00922994, 6.14441e-135, 3.67938e-153, 2.47408e-57, 1.49517e-07, 1.49517e-07
3292.61, 0.717887, 0.1255, 0.048711, 6.47305e-05, 0.098616, 0.0092214, 3.63324e-134, 5.46684e-152, 1.11567e-56, 1.56539e-07, 1.56539e-07
3301.23, 0.717112, 0.12435, 0.0488819, 6.75966e-05, 0.100375, 0.00921285, 2.20406e-133, 8.23904e-151, 5.16912e-56, 1.63791e-07, 1.63791e-07
3309.8, 0.71634, 0.123203, 0.049047, 7.05521e-05, 0.102135, 0.0092043, 1.46298e-132, 1.34383e-149, 2.62411e-55, 1.71278e-07, 1.71278e-07
3318.31, 0.715571, 0.122059, 0.0492063, 7.35991e-05, 0.103894, 0.00919576, 9.08849e-132, 2.02986e-148, 1.24836e-54, 1.79006e-07, 1.79006e-07
3326.76, 0.714805, 0.120919, 0.0493599, 7.67397e-05, 0.105652, 0.00918721, 5.15277e-131, 2.76992e-147, 5.42644e-54, 1.86979e-07, 1.86979e-07
3335.17, 0.714042, 0.119781, 0.0495079, 7.99762e-05, 0.10741, 0.00917867, 2.91496e-130, 3.73464e-146, 2.35619e-53, 1.95204e-07, 1.95204e-07
3343.53, 0.713281, 0.118647, 0.0496504, 8.33108e-05, 0.109168, 0.00917013, 1.67694e-129, 5.07241e-145, 1.04145e-52, 2.03686e-07, 2.03686e-07
3351.84, 0.712524, 0.117515, 0.0497874, 8.67461e-05, 0.110925, 0.00916159, 9.8001e-129, 6.93501e-144, 4.68058e-52, 2.12432e-07, 2.12432e-07
3360.1, 0.711769, 0.116387, 0.0499191, 9.02843e-05, 0.112681, 0.00915306, 5.3269e-128, 8.74157e-143, 1.95823e-51, 2.21447e-07, 2.21447e-07
3368.33, 0.711017, 0.115262, 0.0500455, 9.39281e-05, 0.114436, 0.00914453, 2.87091e-127, 1.08329e-141, 8.12948e-51, 2.30739e-07, 2.30739e-07
3376.52, 0.710269, 0.11414, 0.0501667, 9.76801e-05, 0.11619, 0.009136, 1.54076e-126, 1.3259e-140, 3.36308e-50, 2.40312e-07, 2.40312e-07
3384.66, 0.709523, 0.113021, 0.0502828, 0.000101543, 0.117944, 0.00912748, 8.28985e-126, 1.61415e-139, 1.39567e-49, 2.50175e-07, 2.50175e-07
3392.77, 0.708779, 0.111906, 0.0503938, 0.000105519, 0.119696, 0.00911896, 4.3842e-125, 1.91687e-138, 5.69639e-49, 2.60334e-07, 2.60334e-07
3400.85, 0.708039, 0.110793, 0.0504998, 0.000109612, 0.121448, 0.00911044, 2.27375e-124, 2.21593e-137, 2.28107e-48, 2.70796e-07, 2.70796e-07
3408.9, 0.707301, 0.109684, 0.0506009, 0.000113824, 0.123198, 0.00910194, 1.17029e-123, 2.52422e-136, 9.03645e-48, 2.81569e-07, 2.81569e-07
3416.91, 0.706567, 0.108577, 0.050697, 0.000118159, 0.124947, 0.00909343, 5.98787e-123, 2.83892e-135, 3.50187e-47, 2.92659e-07, 2.92659e-07
3424.89, 0.705835, 0.107474, 0.0507884, 0.000122619, 0.126694, 0.00908494, 3.05153e-122, 3.15916e-134, 1.35228e-46, 3.04075e-07, 3.04075e-07
3432.85, 0.705106, 0.106375, 0.050875, 0.000127209, 0.128441, 0.00907644, 1.53526e-121, 3.44854e-133, 5.1573e-46, 3.15824e-07, 3.15824e-07
3440.78, 0.704379, 0.105278, 0.0509569, 0.00013193, 0.130185, 0.00906796, 7.65962e-121, 3.71008e-132, 1.95109e-45, 3.27916e-07, 3.27916e-07
3448.69, 0.703656, 0.104184, 0.0510341, 0.000136787, 0.131929, 0.00905948, 3.79715e-120, 3.94256e-131, 7.33622e-45, 3.40357e-07, 3.40357e-07
3456.58, 0.702935, 0.103094, 0.0511068, 0.000141784, 0.133671, 0.00905101, 1.87165e-119, 4.1419e-130, 2.74327e-44, 3.53158e-07, 3.53158e-07
3464.44, 0.702217, 0.102007, 0.0511748, 0.000146924, 0.135411, 0.00904254, 9.06102e-119, 4.30541e-129, 1.02074e-43, 3.66326e-07, 3.66326e-07
3472.28, 0.701502, 0.100923, 0.0512383, 0.00015221, 0.137149, 0.00903408, 4.26648e-118, 4.41864e-128, 3.77024e-43, 3.79872e-07, 3.79872e-07
3480.11, 0.700789, 0.099843, 0.0512974, 0.000157647, 0.138886, 0.00902563, 1.99769e-117, 4.4854e-127, 1.3845e-42, 3.93805e-07, 3.93805e-07
3487.92, 0.700079, 0.0987657, 0.051352, 0.000163239, 0.140622, 0.00901719, 9.30758e-117, 4.50735e-126, 5.05774e-42, 4.08134e-07, 4.08134e-07
3495.71, 0.699373, 0.0976917, 0.0514022, 0.000168991, 0.142355, 0.00900875, 4.17491e-111, 8.93604e-120, 1.03131e-39, 4.2287e-07, 4.2287e-07
3503.5, 0.698668, 0.096621, 0.051448, 0.000174906, 0.144087, 0.00900033, 1.77255e-110, 7.89755e-119, 3.44189e-39, 4.38023e-07, 4.38023e-07
3511.26, 0.697967, 0.0955536, 0.0514895, 0.000180989, 0.145816, 0.00899191, 7.49484e-110, 6.92018e-118, 1.14356e-38, 4.53605e-07, 4.53605e-07
3519.02, 0.697268, 0.0944895, 0.0515267, 0.000187246, 0.147544, 0.0089835, 3.15714e-109, 6.01521e-117, 3.78367e-38, 4.69626e-07, 4.69626e-07
3526.77, 0.696572, 0.0934287, 0.0515597, 0.00019368, 0.14927, 0.0089751, 1.32556e-108, 5.19006e-116, 1.24722e-37, 4.86098e-07, 4.86098e-07
3534.51, 0.695879, 0.0923712, 0.0515884, 0.000200297, 0.150993, 0.00896671, 5.54882e-108, 4.44706e-115, 4.09683e-37, 5.03033e-07, 5.03033e-07
3542.25, 0.695189, 0.0913171, 0.0516129, 0.000207102, 0.152715, 0.00895832, 2.31645e-107, 3.7857e-114, 1.34131e-36, 5.20444e-07, 5.20444e-07
3549.97, 0.694501, 0.0902663, 0.0516332, 0.000214101, 0.154435, 0.00894995, 9.64614e-107, 3.20294e-113, 4.37784e-36, 5.38343e-07, 5.38343e-07
3557.7, 0.693816, 0.0892189, 0.0516494, 0.0002213, 0.156152, 0.00894158, 4.00746e-106, 2.69415e-112, 1.42464e-35, 5.56744e-07, 5.56744e-07
3565.42, 0.693134, 0.0881748, 0.0516614, 0.000228704, 0.157867, 0.00893323, 1.66162e-105, 2.2542e-111, 4.62379e-35, 5.7566e-07, 5.7566e-07
3573.14, 0.692454, 0.0871342, 0.0516693, 0.000236319, 0.15958, 0.00892489, 6.87787e-105, 1.87688e-110, 1.49702e-34, 5.95105e-07, 5.95105e-07
3580.87, 0.691781, 0.0861023, 0.0516733, 0.000244112, 0.161282, 0.00891659, 5.4945e-95, 7.63689e-100, 3.3654e-31, 6.14996e-07, 6.14996e-07
3588.59, 0.691106, 0.0850678, 0.0516731, 0.000252173, 0.162991, 0.00890826, 1.94328e-94, 4.87795e-99, 9.35098e-31, 6.35555e-07, 6.35555e-07
3596.32, 0.690435, 0.0840371, 0.0516688, 0.000260463, 0.164697, 0.00889995, 6.85039e-94, 3.08976e-98, 2.59233e-30, 6.56684e-07, 6.56684e-07
3604.05, 0.689766, 0.0830099, 0.0516605, 0.000268992, 0.166401, 0.00889164, 2.41424e-93, 1.95229e-97, 7.1787e-30, 6.78404e-07, 6.78404e-07
3611.78, 0.6891, 0.0819861, 0.0516482, 0.000277765, 0.168103, 0.00888335, 8.50774e-93, 1.23089e-96, 1.98607e-29, 7.00732e-07, 7.00732e-07
3619.52, 0.688437, 0.0809659, 0.0516319, 0.000286793, 0.169802, 0.00887506, 2.99841e-92, 7.74581e-96, 5.4903e-29, 7.23687e-07, 7.23687e-07
3627.26, 0.687777, 0.0799492, 0.0516115, 0.000296081, 0.171498, 0.00886679, 1.05703e-91, 4.86643e-95, 1.51671e-28, 7.47286e-07, 7.47286e-07
3635.02, 0.687119, 0.0789361, 0.0515872, 0.00030564, 0.173192, 0.00885853, 3.67365e-91, 3.0533e-94, 4.18764e-28, 7.71549e-07, 7.71549e-07
3642.79, 0.686464, 0.0779265, 0.0515589, 0.000315477, 0.174883, 0.00885028, 1.26289e-90, 1.91366e-93, 1.15571e-27, 7.96495e-07, 7.96495e-07
3650.57, 0.685812, 0.0769204, 0.0515267, 0.000325602, 0.176571, 0.00884204, 4.34533e-90, 1.19845e-92, 3.18857e-27, 8.22145e-07, 8.22145e-07
3658.36, 0.685163, 0.075918, 0.0514905, 0.000336023, 0.178257, 0.00883382, 1.49674e-89, 7.50182e-92, 8.7957e-27, 8.4852e-07, 8.4852e-07
3666.16, 0.684516, 0.0749193, 0.0514503, 0.000346752, 0.17994, 0.0088256, 5.16199e-89, 4.69493e-91, 2.42625e-26, 8.75642e-07, 8.75642e-07
3673.99, 0.683873, 0.0739241, 0.0514062, 0.000357797, 0.18162, 0.0088174, 1.78287e-88, 2.93861e-90, 6.69352e-26, 9.03534e-07, 9.03534e-07
3681.83, 0.683232, 0.0729327, 0.0513582, 0.00036917, 0.183297, 0.00880921, 6.16798e-88, 1.78081e-89, 1.84713e-25, 9.3222e-07, 9.3222e-07
3689.69, 0.682594, 0.0719449, 0.0513062, 0.000380882, 0.184971, 0.00880103, 2.13785e-87, 1.06243e-88, 5.09962e-25, 9.61724e-07, 9.61724e-07
3697.57, 0.681958, 0.0709609, 0.0512504, 0.000392944, 0.186643, 0.00879287, 7.42537e-87, 6.34597e-88, 1.40879e-24, 9.92073e-07, 9.92073e-07
3705.47, 0.681326, 0.0699806, 0.0511905, 0.000405369, 0.188311, 0.00878472, 2.585e-86, 3.79617e-87, 3.89495e-24, 1.02329e-06, 1.02329e-06
3713.39, 0.680696, 0.0690041, 0.0511268, 0.000418168, 0.189976, 0.00877658, 9.022e-86, 2.27501e-86, 1.0779e-23, 1.05541e-06, 1.05541e-06
3721.33, 0.680067, 0.0680268, 0.0510586, 0.000431417, 0.191646, 0.00876841, 4.17673e-73, 2.09962e-73, 1.08243e-20, 1.08861e-06, 1.08861e-06
3729.31, 0.679443, 0.0670586, 0.050987, 0.000445, 0.193304, 0.00876031, 1.16485e-72, 9.34111e-73, 2.42541e-20, 1.12259e-06, 1.12259e-06
3737.31, 0.678822, 0.066094, 0.0509115, 0.000459003, 0.194959, 0.00875221, 3.26755e-72, 4.18685e-72, 5.45104e-20, 1.15758e-06, 1.15758e-06
3745.35, 0.678204, 0.0651333, 0.050832, 0.000473438, 0.196611, 0.00874413, 9.19688e-72, 1.88233e-71, 1.22743e-19, 1.19359e-06, 1.19359e-06
3753.41, 0.677589, 0.0641765, 0.0507486, 0.000488321, 0.198259, 0.00873606, 2.59782e-71, 8.49099e-71, 2.76939e-19, 1.23066e-06, 1.23066e-06
3761.51, 0.676977, 0.0632237, 0.0506612, 0.000503667, 0.199904, 0.00872801, 7.36551e-71, 3.84403e-70, 6.26177e-19, 1.26882e-06, 1.26882e-06
3769.64, 0.676367, 0.0622748, 0.0505699, 0.000519495, 0.201546, 0.00871997, 2.09649e-70, 1.74698e-69, 1.419e-18, 1.30811e-06, 1.30811e-06
3777.8, 0.675761, 0.06133, 0.0504746, 0.000535823, 0.203184, 0.00871194, 3.54347e-66, 4.08838e-65, 1.29278e-17, 1.34857e-06, 1.34857e-06
3786, 0.675157, 0.0603892, 0.0503753, 0.000552669, 0.204819, 0.00870393, 9.43127e-66, 1.69777e-64, 2.74551e-17, 1.39025e-06, 1.39025e-06
3794.25, 0.674556, 0.0594525, 0.050272, 0.000570053, 0.20645, 0.00869594, 2.52125e-65, 7.08262e-64, 5.84611e-17, 1.43317e-06, 1.43317e-06
3802.53, 0.673959, 0.05852, 0.0501647, 0.000587996, 0.208078, 0.00868796, 6.7707e-65, 2.96892e-63, 1.24825e-16, 1.4774e-06, 1.4774e-06
3810.85, 0.673364, 0.0575917, 0.0500534, 0.00060652, 0.209702, 0.00867999, 1.82683e-64, 1.25084e-62, 2.67287e-16, 1.52297e-06, 1.52297e-06
3819.22, 0.672772, 0.0566676, 0.0499381, 0.000625648, 0.211322, 0.00867204, 4.95318e-64, 5.29804e-62, 5.7404e-16, 1.56993e-06, 1.56993e-06
3827.64, 0.672183, 0.0557478, 0.0498187, 0.000645404, 0.212938, 0.00866411, 1.34982e-63, 2.25661e-61, 1.23667e-15, 1.61833e-06, 1.61833e-06
3836.1, 0.671597, 0.0548323, 0.0496953, 0.000665813, 0.21455, 0.00865619, 3.69793e-63, 9.63002e-61, 2.64899e-15, 1.66824e-06, 1.66824e-06
3844.62, 0.671017, 0.0539252, 0.0495686, 0.000686818, 0.216151, 0.00864832, 1.24964e-55, 2.6502e-53, 3.44611e-14, 1.71949e-06, 1.71949e-06
3853.19, 0.670436, 0.0530179, 0.0494369, 0.000708627, 0.217756, 0.00864043, 2.97251e-55, 8.99379e-53, 6.36513e-14, 1.77259e-06, 1.77259e-06
3861.81, 0.669859, 0.0521153, 0.0493011, 0.000731169, 0.219357, 0.00863255, 7.09555e-55, 3.06099e-52, 1.17807e-13, 1.82736e-06, 1.82736e-06
3870.48, 0.669285, 0.0512173, 0.0491612, 0.000754479, 0.220954, 0.0086247, 1.70352e-54, 1.0485e-51, 2.18661e-13, 1.88386e-06, 1.88386e-06
3879.22, 0.668714, 0.050324, 0.0490171, 0.000778588, 0.222546, 0.00861686, 4.11428e-54, 3.61562e-51, 4.07041e-13, 1.94216e-06, 1.94216e-06
3888.01, 0.668146, 0.0494354, 0.0488688, 0.000803531, 0.224133, 0.00860904, 9.99792e-54, 1.25548e-50, 7.59961e-13, 2.00233e-06, 2.00233e-06
3896.87, 0.667581, 0.0485516, 0.0487164, 0.000829344, 0.225716, 0.00860123, 2.44502e-53, 4.39104e-50, 1.42314e-12, 2.06446e-06, 2.06446e-06
3905.79, 0.667019, 0.0476726, 0.0485597, 0.000856065, 0.227294, 0.00859345, 6.01857e-53, 1.54727e-49, 2.6731e-12, 2.12861e-06, 2.12861e-06
