T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, NO+, e-
1205.61, 0.755078, 0.231334, 0.000210257, 5.58263e-312, 1.2219e-08, 0.0133786, 0, 0, 0, 3.49719e-14, 0
1151.05, 0.755112, 0.231373, 0.000136318, 0, 3.76583e-09, 0.0133786, 0, 0, 0, 1.27116e-10, 0
1129.05, 0.755123, 0.231385, 0.000113166, 0, 2.27115e-09, 0.0133786, 0, 0, 0, 1.62945e-09, 0
1133.99, 0.755121, 0.231383, 0.000118158, 0, 2.55379e-09, 0.0133786, 0, 0, 0, 9.24543e-09, 0
1161.04, 0.755107, 0.231367, 0.000148117, 0, 4.71837e-09, 0.0133786, 0, 0, 0, 5.0163e-10, 0
1206.02, 0.755077, 0.231333, 0.000210893, 5.35725e-319, 1.23196e-08, 0.0133786, 0, 0, 0, 1.29444e-10, 0
1265.03, 0.755025, 0.231274, 0.000322623, 6.28819e-276, 3.90806e-08, 0.0133786, 0, 0, 0, 2.62453e-11, 0
1334.59, 0.754939, 0.231175, 0.000507537, 1.59725e-225, 1.337e-07, 0.0133786, 0, 0, 0, 1.33387e-11, 0
1411.59, 0.754804, 0.231021, 0.000795397, 3.64088e-178, 4.52539e-07, 0.0133786, 0, 0, 0, 6.9803e-12, 0
1493.29, 0.754607, 0.230795, 0.00121774, 3.4442e-135, 1.43729e-06, 0.0133786, 0, 0, 0, 4.0199e-12, 0
1577.43, 0.754334, 0.230481, 0.00180257, 3.09295e-95, 4.16565e-06, 0.0133786, 0, 0, 0, 7.16103e-12, 0
1662.14, 0.753976, 0.230065, 0.00256939, 2.71338e-66, 1.08984e-05, 0.0133786, 0, 0, 0, 7.31086e-13, 0
1745.96, 0.75353, 0.22954, 0.00352587, 8.5419e-38, 2.57265e-05, 0.0133785, 0, 0, 5.83716e-315, 6.33815e-13, 0
1827.76, 0.752997, 0.228902, 0.00466674, 9.10412e-14, 5.50806e-05, 0.0133785, 0, 0, 3.38576e-287, 6.26162e-13, 0
1906.63, 0.752387, 0.228153, 0.00597449, 1.27345e-10, 0.000107793, 0.0133785, 0, 0, 2.46767e-262, 6.96978e-13, 0
1981.91, 0.751711, 0.227294, 0.00742145, 3.94098e-10, 0.000194477, 0.0133785, 0, 0, 8.53344e-240, 8.63763e-13, 0
2053.08, 0.750987, 0.226335, 0.0089728, 1.06215e-09, 0.000326213, 0.0133785, 0, 0, 1.75963e-219, 1.17836e-12, 2.68266e-285
2119.76, 0.750232, 0.225287, 0.0105901, 2.53099e-09, 0.000512811, 0.0133785, 0, 0, 2.37129e-212, 6.44211e-13, 4.19218e-252
2181.75, 0.749464, 0.224161, 0.0122352, 5.40826e-09, 0.000761176, 0.0133785, 1.92164e-304, 0, 4.44511e-195, 1.03284e-12, 3.95468e-222
2239.02, 0.748698, 0.222973, 0.0138754, 1.0508e-08, 0.00107466, 0.0133785, 1.67814e-270, 0, 1.6779e-168, 4.81241e-12, 3.4509e-196
2291.63, 0.747949, 0.22174, 0.01548, 1.87743e-08, 0.0014518, 0.0133785, 4.92263e-252, 0, 3.7669e-154, 8.74436e-12, 7.73924e-176
2339.83, 0.747225, 0.220477, 0.0170303, 3.12224e-08, 0.00188876, 0.0133785, 6.60828e-248, 0, 6.56966e-151, 6.14613e-12, 2.51709e-158
2383.97, 0.746533, 0.219195, 0.0185145, 4.88488e-08, 0.00237968, 0.0133785, 3.02778e-244, 0, 4.74502e-148, 4.50887e-12, 5.98461e-143
2424.45, 0.745873, 0.217903, 0.0199274, 7.25849e-08, 0.00291816, 0.0133785, 3.31972e-228, 1.10619e-303, 7.17634e-136, 9.32172e-12, 9.42808e-131
2461.69, 0.745247, 0.216608, 0.0212684, 1.03282e-07, 0.0034981, 0.0133785, 1.79876e-225, 1.12944e-297, 9.67435e-134, 7.3071e-12, 5.50561e-119
2496.1, 0.744652, 0.215312, 0.022542, 1.41776e-07, 0.00411503, 0.0133785, 5.02588e-198, 1.74186e-262, 3.37353e-113, 4.34047e-11, 4.58669e-112
2528.04, 0.744089, 0.214021, 0.0237491, 1.88687e-07, 0.00476291, 0.0133785, 4.33647e-196, 4.39543e-258, 9.3271e-112, 3.56403e-11, 4.59361e-103
2557.83, 0.743553, 0.212733, 0.0248965, 2.44744e-07, 0.00543899, 0.0133785, 2.77689e-194, 4.94269e-254, 1.93269e-110, 2.97852e-11, 6.58036e-95
2585.75, 0.743043, 0.211449, 0.0259892, 3.10609e-07, 0.00614047, 0.0133785, 1.33829e-180, 3.43773e-236, 2.06028e-100, 6.86881e-11, 4.10356e-90
2612.05, 0.742556, 0.210168, 0.0270322, 3.86923e-07, 0.00686506, 0.0133785, 3.41298e-179, 5.86447e-233, 2.05004e-99, 5.90257e-11, 2.09028e-83
2636.91, 0.74209, 0.20889, 0.0280295, 4.74309e-07, 0.00761082, 0.0133785, 6.81444e-178, 5.75878e-230, 1.72647e-98, 5.12866e-11, 3.50855e-77
2660.51, 0.741643, 0.207613, 0.0289868, 5.73559e-07, 0.00837741, 0.0133785, 1.12764e-153, 2.87138e-200, 4.5946e-81, 3.32454e-10, 4.74914e-77
2682.97, 0.741215, 0.206342, 0.0299036, 6.84882e-07, 0.00916049, 0.0133785, 1.27542e-152, 7.41283e-198, 2.43562e-80, 2.94164e-10, 4.7024e-72
2704.42, 0.740804, 0.205072, 0.0307847, 8.09041e-07, 0.00996025, 0.0133785, 1.24081e-151, 1.36443e-195, 1.16781e-79, 2.62185e-10, 2.36604e-67
2724.96, 0.740408, 0.203804, 0.031633, 9.46604e-07, 0.0107756, 0.0133785, 1.05531e-150, 1.85319e-193, 5.12033e-79, 2.35236e-10, 6.4449e-63
2744.67, 0.740026, 0.202539, 0.0324505, 1.09813e-06, 0.0116054, 0.0133785, 7.96428e-150, 1.91951e-191, 2.07263e-78, 2.12309e-10, 1.01357e-58
2763.64, 0.739657, 0.201275, 0.0332393, 1.26415e-06, 0.0124487, 0.0133785, 2.27831e-138, 2.98922e-177, 1.86864e-70, 5.23649e-10, 5.22231e-58
2781.91, 0.739301, 0.200013, 0.0340011, 1.44521e-06, 0.0133047, 0.0133785, 1.31716e-137, 1.65989e-175, 5.74206e-70, 4.77424e-10, 2.20345e-54
2799.56, 0.738957, 0.198752, 0.0347377, 1.64184e-06, 0.0141726, 0.0133785, 7.00125e-137, 7.61558e-174, 1.6745e-69, 4.37182e-10, 6.3059e-51
2816.63, 0.738623, 0.19749, 0.0354525, 1.85518e-06, 0.0150541, 0.0133785, 2.77815e-116, 3.31011e-149, 1.19211e-55, 2.96984e-09, 1.40446e-53
2833.21, 0.738301, 0.19624, 0.036142, 2.08327e-06, 0.0159357, 0.0133785, 1.48933e-97, 1.25249e-126, 1.15567e-43, 2.02524e-08, 3.25117e-55
2849.22, 0.737989, 0.194979, 0.0368103, 2.33055e-06, 0.0168412, 0.0133785, 6.86864e-135, 2.79683e-169, 3.17259e-68, 3.43133e-10, 2.06873e-41
2864.79, 0.737686, 0.193725, 0.0374585, 2.59442e-06, 0.017749, 0.0133785, 2.78291e-134, 6.87211e-168, 7.81724e-68, 3.1882e-10, 1.62995e-38
2879.94, 0.737392, 0.192473, 0.0380878, 2.87653e-06, 0.0186659, 0.0133785, 1.07373e-133, 1.51626e-166, 1.86235e-67, 2.96889e-10, 1.04013e-35
2894.69, 0.737107, 0.191222, 0.0386989, 3.17734e-06, 0.0195913, 0.0133785, 3.94431e-133, 2.98768e-165, 4.30026e-67, 2.77193e-10, 5.25085e-33
2909.08, 0.736829, 0.189972, 0.0392926, 3.49733e-06, 0.0205245, 0.0133785, 1.3846e-132, 5.30157e-164, 9.64476e-67, 2.59431e-10, 2.13301e-30
2923.11, 0.736559, 0.188724, 0.0398696, 3.83701e-06, 0.0214651, 0.0133785, 4.66013e-132, 8.53602e-163, 2.10534e-66, 2.43354e-10, 7.07937e-28
2936.82, 0.736297, 0.187477, 0.0404308, 4.19691e-06, 0.0224127, 0.0133785, 1.50833e-131, 1.25555e-161, 4.48108e-66, 2.28752e-10, 1.9462e-25
2950.22, 0.736042, 0.186232, 0.0409766, 4.57755e-06, 0.023367, 0.0133785, 4.7076e-131, 1.6975e-160, 9.31524e-66, 2.15447e-10, 4.48701e-23
2963.34, 0.735793, 0.184988, 0.0415079, 4.97946e-06, 0.0243276, 0.0133785, 1.42028e-130, 2.12127e-159, 1.89414e-65, 2.03287e-10, 8.77384e-21
2976.18, 0.735552, 0.183745, 0.0420251, 5.40319e-06, 0.0252942, 0.0133785, 3.18345e-120, 2.96889e-147, 1.56792e-58, 5.22296e-10, 3.71611e-23
2988.75, 0.735315, 0.182498, 0.042531, 5.8514e-06, 0.0262713, 0.0133785, 8.71752e-140, 1.15274e-168, 1.002e-71, 1.25005e-10, 1.01482e-11
3001.08, 0.735085, 0.181258, 0.043022, 6.3209e-06, 0.02725, 0.0133785, 1.15292e-135, 5.9119e-164, 9.24869e-68, 5.45606e-07, 2.99083e-14
3013.2, 0.734861, 0.180019, 0.0435005, 6.81394e-06, 0.028234, 0.0133785, 1.51691e-136, 2.91701e-164, 8.55524e-69, 2.30466e-08, 8.30688e-13
3025.09, 0.734643, 0.178781, 0.0439672, 7.33133e-06, 0.0292235, 0.0133785, 1.40616e-142, 7.30067e-171, 1.03925e-71, 2.62305e-08, 8.52711e-13
3036.78, 0.73443, 0.177544, 0.044422, 7.87329e-06, 0.0302175, 0.0133785, 3.54046e-139, 6.80713e-167, 1.86991e-68, 4.60716e-08, 5.64913e-13
3048.27, 0.734222, 0.176308, 0.0448659, 8.44095e-06, 0.0312169, 0.0133785, 5.46368e-141, 3.7685e-168, 2.07631e-70, 3.52073e-08, 8.57008e-13
3059.57, 0.73402, 0.175074, 0.0452987, 9.0344e-06, 0.0322204, 0.0133785, 2.57102e-137, 6.16739e-164, 6.88896e-67, 4.3662e-08, 7.98255e-13
3070.7, 0.733822, 0.173841, 0.045721, 9.65449e-06, 0.0332283, 0.0133785, 4.42189e-136, 3.58539e-162, 8.34115e-66, 4.68469e-08, 8.56483e-13
3081.66, 0.733629, 0.172609, 0.0461332, 1.03019e-05, 0.0342405, 0.0133785, 8.954e-145, 2.2844e-171, 2.22519e-71, 5.01832e-08, 9.17485e-13
3092.46, 0.73344, 0.171378, 0.0465354, 1.09772e-05, 0.0352567, 0.0133785, 8.33503e-134, 7.12219e-159, 7.94314e-64, 5.36749e-08, 9.81318e-13
3103.12, 0.733257, 0.170155, 0.0469262, 1.16776e-05, 0.0362717, 0.0133785, 1.05403e-146, 3.0863e-173, 2.49289e-70, 5.73082e-08, 1.04774e-12
3113.62, 0.733077, 0.168927, 0.0473094, 1.24104e-05, 0.0372951, 0.0133785, 7.73824e-148, 7.61027e-174, 1.31682e-71, 6.11204e-08, 1.11744e-12
3123.99, 0.732902, 0.167701, 0.0476834, 1.31729e-05, 0.0383219, 0.0133785, 5.05272e-145, 1.62158e-170, 6.2306e-69, 6.50991e-08, 1.19018e-12
3134.22, 0.732731, 0.166476, 0.0480485, 1.39661e-05, 0.0393521, 0.0133785, 6.17533e-143, 6.32013e-168, 5.54319e-67, 6.92489e-08, 1.26605e-12
3144.33, 0.732563, 0.165253, 0.048405, 1.47905e-05, 0.0403856, 0.0133785, 1.88445e-143, 6.01659e-168, 1.23666e-67, 7.35743e-08, 1.34513e-12
3154.31, 0.7324, 0.16403, 0.0487531, 1.56471e-05, 0.0414222, 0.0133785, 2.42848e-142, 2.36841e-166, 1.16986e-66, 7.80796e-08, 1.4275e-12
3164.18, 0.732241, 0.162809, 0.049093, 1.65365e-05, 0.042462, 0.0133785, 6.36676e-140, 1.85894e-163, 2.26005e-64, 8.27694e-08, 1.51324e-12
3173.94, 0.732085, 0.16159, 0.0494249, 1.74596e-05, 0.0435048, 0.0133785, 2.34709e-139, 2.01253e-162, 6.16173e-64, 8.76481e-08, 1.60244e-12
3183.59, 0.731932, 0.160371, 0.049749, 1.84171e-05, 0.0445505, 0.0133785, 5.61254e-139, 1.38751e-161, 1.09343e-63, 9.27204e-08, 1.69517e-12
3193.15, 0.731784, 0.159154, 0.0500655, 1.94099e-05, 0.045599, 0.0133785, 1.30642e-137, 9.14877e-160, 1.89484e-62, 9.79911e-08, 1.79153e-12
3202.6, 0.731638, 0.157938, 0.0503744, 2.04389e-05, 0.0466502, 0.0133785, 4.50273e-136, 8.78228e-158, 4.87692e-61, 1.03465e-07, 1.89161e-12
3211.96, 0.731496, 0.156723, 0.0506761, 2.15048e-05, 0.047704, 0.0133785, 3.3155e-129, 1.01786e-149, 1.45089e-57, 1.09147e-07, 1.99549e-12
3221.24, 0.731358, 0.15551, 0.0509705, 2.26086e-05, 0.0487603, 0.0133785, 1.71456e-128, 1.36931e-148, 5.63989e-57, 1.15042e-07, 2.10328e-12
3230.42, 0.731222, 0.154298, 0.051258, 2.37512e-05, 0.0498192, 0.0133785, 1.63398e-127, 3.3462e-147, 4.0508e-56, 1.21156e-07, 2.21505e-12
3239.52, 0.73109, 0.153081, 0.0515399, 2.49397e-05, 0.0508861, 0.0133785, 5.7682e-139, 1.00739e-159, 3.69336e-61, 1.27527e-07, 2.33152e-12
3248.54, 0.730961, 0.151871, 0.0518137, 2.61629e-05, 0.0519496, 0.0133785, 3.19094e-138, 1.48626e-158, 1.54751e-60, 1.34094e-07, 2.4516e-12
3257.49, 0.730835, 0.150663, 0.0520809, 2.74281e-05, 0.0530157, 0.0133785, 1.94183e-137, 2.38955e-157, 7.13105e-60, 1.40899e-07, 2.576e-12
3266.37, 0.730712, 0.149455, 0.0523416, 2.87362e-05, 0.054084, 0.0133785, 1.41483e-136, 4.53891e-156, 3.94218e-59, 1.47944e-07, 2.70481e-12
3275.18, 0.730591, 0.148249, 0.052596, 3.00881e-05, 0.0551545, 0.0133785, 1.37084e-135, 1.13197e-154, 2.90336e-58, 1.55236e-07, 2.83813e-12
3283.93, 0.730474, 0.147045, 0.052844, 3.14848e-05, 0.056227, 0.0133785, 8.90599e-135, 1.86985e-153, 1.4362e-57, 1.62781e-07, 2.97606e-12
3292.61, 0.73036, 0.145841, 0.0530858, 3.29276e-05, 0.0573015, 0.0133785, 5.27106e-134, 2.78081e-152, 6.48246e-57, 1.70584e-07, 3.11873e-12
3301.23, 0.730248, 0.144639, 0.0533216, 3.44174e-05, 0.0583779, 0.0133785, 3.2006e-133, 4.19482e-151, 3.00624e-56, 1.78653e-07, 3.26624e-12
3309.8, 0.730139, 0.143438, 0.0535514, 3.59556e-05, 0.0594563, 0.0133785, 2.12642e-132, 6.84833e-150, 1.52753e-55, 1.86993e-07, 3.41871e-12
3318.31, 0.730033, 0.142239, 0.0537752, 3.75433e-05, 0.0605364, 0.0133785, 1.32222e-131, 1.0354e-148, 7.27368e-55, 1.95611e-07, 3.57627e-12
3326.76, 0.72993, 0.141041, 0.0539932, 3.91817e-05, 0.0616183, 0.0133785, 7.5034e-131, 1.41421e-147, 3.16469e-54, 2.04514e-07, 3.73904e-12
3335.17, 0.729829, 0.139844, 0.0542055, 4.08722e-05, 0.062702, 0.0133785, 4.24868e-130, 1.90853e-146, 1.3754e-53, 2.13708e-07, 3.90715e-12
3343.53, 0.729731, 0.138648, 0.0544122, 4.26161e-05, 0.0637873, 0.0133785, 2.44648e-129, 2.59459e-145, 6.08502e-53, 2.23203e-07, 4.08073e-12
3351.84, 0.729635, 0.137454, 0.0546132, 4.44147e-05, 0.0648742, 0.0133785, 1.43107e-128, 3.55064e-144, 2.73734e-52, 2.33003e-07, 4.25991e-12
3360.1, 0.729542, 0.136262, 0.0548087, 4.62694e-05, 0.0659627, 0.0133785, 7.7859e-128, 4.47975e-143, 1.1463e-51, 2.43118e-07, 4.44484e-12
3368.33, 0.729451, 0.13507, 0.0549987, 4.81817e-05, 0.0670528, 0.0133785, 4.20009e-127, 5.55665e-142, 4.76323e-51, 2.53555e-07, 4.63565e-12
3376.52, 0.729363, 0.13388, 0.0551834, 5.0153e-05, 0.0681443, 0.0133785, 2.2562e-126, 6.80748e-141, 1.97234e-50, 2.64322e-07, 4.8325e-12
3384.66, 0.729277, 0.132692, 0.0553627, 5.2185e-05, 0.0692373, 0.0133785, 1.21506e-125, 8.29514e-140, 8.19279e-50, 2.75427e-07, 5.03553e-12
3392.77, 0.729194, 0.131505, 0.0555367, 5.42792e-05, 0.0703316, 0.0133785, 6.43199e-125, 9.86004e-139, 3.34699e-49, 2.86879e-07, 5.2449e-12
3400.85, 0.729113, 0.130319, 0.0557056, 5.64373e-05, 0.0714273, 0.0133785, 3.33891e-124, 1.1409e-137, 1.34153e-48, 2.98687e-07, 5.46078e-12
3408.9, 0.729034, 0.129134, 0.0558692, 5.86609e-05, 0.0725244, 0.0133785, 1.72012e-123, 1.30084e-136, 5.31942e-48, 3.10859e-07, 5.68332e-12
3416.91, 0.728958, 0.127952, 0.0560278, 6.09518e-05, 0.0736227, 0.0133785, 8.80937e-123, 1.46439e-135, 2.06335e-47, 3.23405e-07, 5.91269e-12
3424.89, 0.728884, 0.12677, 0.0561812, 6.33118e-05, 0.0747223, 0.0133785, 4.49362e-122, 1.6311e-134, 7.97526e-47, 3.36335e-07, 6.14908e-12
3432.85, 0.728812, 0.12559, 0.0563297, 6.57428e-05, 0.0758231, 0.0133785, 2.26291e-121, 1.78217e-133, 3.04444e-46, 3.49658e-07, 6.39265e-12
3440.78, 0.728743, 0.124412, 0.0564732, 6.82468e-05, 0.0769251, 0.0133785, 1.13005e-120, 1.91913e-132, 1.15284e-45, 3.63384e-07, 6.64361e-12
3448.69, 0.728676, 0.123235, 0.0566117, 7.08256e-05, 0.0780281, 0.0133785, 5.60732e-120, 2.04129e-131, 4.3388e-45, 3.77524e-07, 6.90213e-12
3456.58, 0.72861, 0.12206, 0.0567453, 7.34814e-05, 0.0791323, 0.0133785, 2.76649e-119, 2.14651e-130, 1.62395e-44, 3.92089e-07, 7.16842e-12
3464.44, 0.728548, 0.120886, 0.056874, 7.62163e-05, 0.0802376, 0.0133785, 1.34056e-118, 2.23334e-129, 6.04821e-44, 4.0709e-07, 7.44267e-12
3472.28, 0.728487, 0.119713, 0.056998, 7.90326e-05, 0.0813439, 0.0133785, 6.31809e-118, 2.29422e-128, 2.23607e-43, 4.22538e-07, 7.72511e-12
3480.11, 0.728428, 0.118542, 0.0571171, 8.19324e-05, 0.0824512, 0.0133785, 2.96108e-117, 2.33106e-127, 8.21896e-43, 4.38446e-07, 8.01594e-12
3487.92, 0.728372, 0.117373, 0.0572314, 8.49182e-05, 0.0835595, 0.0133785, 1.38091e-116, 2.34466e-126, 3.00528e-42, 4.54825e-07, 8.31539e-12
3495.71, 0.728318, 0.116206, 0.057341, 8.79925e-05, 0.0846687, 0.0133785, 6.19987e-111, 4.65276e-120, 6.13375e-40, 4.71688e-07, 8.62369e-12
3503.5, 0.728266, 0.11504, 0.0574459, 9.11577e-05, 0.0857788, 0.0133785, 2.63476e-110, 4.1159e-119, 2.04899e-39, 4.89048e-07, 8.94108e-12
3511.26, 0.728216, 0.113875, 0.057546, 9.44166e-05, 0.0868898, 0.0133785, 1.11509e-109, 3.6099e-118, 6.81408e-39, 5.06919e-07, 9.2678e-12
3519.02, 0.728168, 0.112713, 0.0576415, 9.77717e-05, 0.0880016, 0.0133785, 4.70162e-109, 3.14076e-117, 2.25667e-38, 5.25314e-07, 9.60412e-12
3526.77, 0.728122, 0.111551, 0.0577324, 0.000101226, 0.0891143, 0.0133785, 1.97588e-108, 2.71246e-116, 7.44566e-38, 5.44249e-07, 9.95029e-12
3534.51, 0.728078, 0.110392, 0.0578186, 0.000104782, 0.0902277, 0.0133785, 8.27881e-108, 2.32633e-115, 2.44802e-37, 5.63737e-07, 1.03066e-11
3542.25, 0.728036, 0.109234, 0.0579002, 0.000108444, 0.0913419, 0.0133785, 3.45936e-107, 1.98221e-114, 8.02235e-37, 5.83795e-07, 1.06733e-11
3549.97, 0.727996, 0.108078, 0.0579772, 0.000112214, 0.0924568, 0.0133785, 1.44189e-106, 1.67864e-113, 2.62083e-36, 6.04437e-07, 1.10507e-11
3557.7, 0.727959, 0.106924, 0.0580496, 0.000116095, 0.0935724, 0.0133785, 5.99591e-106, 1.41331e-112, 8.53674e-36, 6.25682e-07, 1.14391e-11
3565.42, 0.727923, 0.105772, 0.0581174, 0.000120091, 0.0946886, 0.0133785, 2.48842e-105, 1.18362e-111, 2.77325e-35, 6.47545e-07, 1.18388e-11
3573.14, 0.727889, 0.104621, 0.0581806, 0.000124206, 0.0958055, 0.0133785, 1.03098e-104, 9.86424e-111, 8.98719e-35, 6.70045e-07, 1.22502e-11
3580.87, 0.727858, 0.103478, 0.0582392, 0.000128422, 0.0969172, 0.0133785, 8.24384e-95, 4.01742e-100, 2.02226e-31, 6.93084e-07, 1.26714e-11
3588.59, 0.727828, 0.102331, 0.0582934, 0.000132786, 0.0980359, 0.0133785, 2.91838e-94, 2.56847e-99, 5.62424e-31, 7.16923e-07, 1.31072e-11
3596.32, 0.7278, 0.101185, 0.0583431, 0.00013728, 0.0991549, 0.0133785, 1.02974e-93, 1.62842e-98, 1.56064e-30, 7.41449e-07, 1.35556e-11
3604.05, 0.727775, 0.100042, 0.0583882, 0.000141907, 0.100274, 0.0133785, 3.63244e-93, 1.02989e-97, 4.32577e-30, 7.66688e-07, 1.40171e-11
3611.78, 0.727751, 0.0989003, 0.0584288, 0.000146672, 0.101394, 0.0133785, 1.28126e-92, 6.49938e-97, 1.19789e-29, 7.92662e-07, 1.44919e-11
3619.52, 0.727729, 0.0977608, 0.0584648, 0.00015158, 0.102515, 0.0133785, 4.51981e-92, 4.09379e-96, 3.31455e-29, 8.19392e-07, 1.49806e-11
3627.26, 0.727709, 0.0966232, 0.0584963, 0.000156636, 0.103635, 0.0133785, 1.59485e-91, 2.57438e-95, 9.16509e-29, 8.46902e-07, 1.54836e-11
3635.02, 0.727691, 0.0954878, 0.0585233, 0.000161843, 0.104756, 0.0133785, 5.54799e-91, 1.61673e-94, 2.53284e-28, 8.75214e-07, 1.60012e-11
3642.79, 0.727676, 0.0943543, 0.0585457, 0.000167208, 0.105878, 0.0133785, 1.90901e-90, 1.01423e-93, 6.99666e-28, 9.04355e-07, 1.6534e-11
3650.57, 0.727662, 0.093223, 0.0585636, 0.000172735, 0.107, 0.0133785, 6.57462e-90, 6.35768e-93, 1.93216e-27, 9.34348e-07, 1.70823e-11
3658.36, 0.72765, 0.0920938, 0.0585769, 0.00017843, 0.108122, 0.0133785, 2.26672e-89, 3.98335e-92, 5.33485e-27, 9.6522e-07, 1.76468e-11
3666.16, 0.72764, 0.0909668, 0.0585857, 0.000184298, 0.109244, 0.0133785, 7.8248e-89, 2.49525e-91, 1.47296e-26, 9.97e-07, 1.82278e-11
3673.99, 0.727632, 0.089842, 0.05859, 0.000190346, 0.110367, 0.0133785, 2.70508e-88, 1.56326e-90, 4.06737e-26, 1.02971e-06, 1.88259e-11
3681.83, 0.727625, 0.0887195, 0.0585896, 0.000196579, 0.111489, 0.0133785, 9.36712e-88, 9.48222e-90, 1.12347e-25, 1.06339e-06, 1.94416e-11
3689.69, 0.727621, 0.0875992, 0.0585848, 0.000203003, 0.112612, 0.0133785, 3.2497e-87, 5.66236e-89, 3.10459e-25, 1.09807e-06, 2.00756e-11
3697.57, 0.727619, 0.0864813, 0.0585753, 0.000209627, 0.113735, 0.0133785, 1.12976e-86, 3.3853e-88, 8.58452e-25, 1.13377e-06, 2.07283e-11
3705.47, 0.727619, 0.0853657, 0.0585612, 0.000216456, 0.114858, 0.0133785, 3.93671e-86, 2.02697e-87, 2.3756e-24, 1.17054e-06, 2.14004e-11
3713.39, 0.72762, 0.0842526, 0.0585425, 0.000223497, 0.115981, 0.0133785, 1.37524e-85, 1.21587e-86, 6.5804e-24, 1.20839e-06, 2.20926e-11
3721.33, 0.727624, 0.0831366, 0.0585188, 0.000230793, 0.11711, 0.0133785, 6.37258e-73, 1.12318e-73, 6.6142e-21, 1.24756e-06, 2.28087e-11
3729.31, 0.72763, 0.0820293, 0.0584909, 0.00023828, 0.118232, 0.0133785, 1.77889e-72, 5.0016e-73, 1.48342e-20, 1.2877e-06, 2.35426e-11
3737.31, 0.727637, 0.0809241, 0.0584582, 0.000246005, 0.119355, 0.0133785, 4.99463e-72, 2.24388e-72, 3.33704e-20, 1.32906e-06, 2.42987e-11
3745.35, 0.727647, 0.0798216, 0.0584209, 0.000253976, 0.120477, 0.0133785, 1.4071e-71, 1.00974e-71, 7.52104e-20, 1.37167e-06, 2.50778e-11
3753.41, 0.727658, 0.0787216, 0.0583789, 0.000262202, 0.121599, 0.0133785, 3.97827e-71, 4.55903e-71, 1.69851e-19, 1.41558e-06, 2.58805e-11
3761.51, 0.727671, 0.0776244, 0.0583322, 0.000270692, 0.122722, 0.0133785, 1.12898e-70, 2.06586e-70, 3.84399e-19, 1.46082e-06, 2.67076e-11
3769.64, 0.727686, 0.0765299, 0.0582807, 0.000279456, 0.123844, 0.0133785, 3.21645e-70, 9.39731e-70, 8.71902e-19, 1.50745e-06, 2.75601e-11
3777.8, 0.727704, 0.0754382, 0.0582244, 0.000288505, 0.124965, 0.0133785, 5.44143e-66, 2.20123e-65, 7.95077e-18, 1.55551e-06, 2.84387e-11
3786, 0.727723, 0.0743494, 0.0581634, 0.000297849, 0.126087, 0.0133785, 1.44962e-65, 9.14942e-65, 1.69008e-17, 1.60505e-06, 2.93445e-11
3794.25, 0.727744, 0.0732635, 0.0580975, 0.0003075, 0.127208, 0.0133785, 3.87881e-65, 3.82038e-64, 3.60206e-17, 1.65613e-06, 3.02784e-11
3802.53, 0.727767, 0.0721806, 0.0580268, 0.000317471, 0.128328, 0.0133785, 1.04259e-64, 1.60292e-63, 7.69812e-17, 1.7088e-06, 3.12414e-11
3810.85, 0.727792, 0.0711007, 0.0579512, 0.000327773, 0.129448, 0.0133785, 2.81564e-64, 6.75946e-63, 1.6499e-16, 1.76313e-06, 3.22346e-11
3819.22, 0.727819, 0.070024, 0.0578707, 0.00033842, 0.130568, 0.0133785, 7.64121e-64, 2.86565e-62, 3.54667e-16, 1.81916e-06, 3.3259e-11
3827.64, 0.727847, 0.0689505, 0.0577852, 0.000349426, 0.131687, 0.0133784, 2.08426e-63, 1.22169e-61, 7.64765e-16, 1.87697e-06, 3.43159e-11
3836.1, 0.727878, 0.0678803, 0.0576947, 0.000360805, 0.132806, 0.0133784, 5.71521e-63, 5.21832e-61, 1.63966e-15, 1.93662e-06, 3.54064e-11
3844.62, 0.727911, 0.0668181, 0.0576, 0.000372526, 0.133918, 0.0133784, 1.93309e-55, 1.4374e-53, 2.13499e-14, 1.99794e-06, 3.65275e-11
3853.19, 0.727945, 0.0657539, 0.0574995, 0.000384706, 0.135036, 0.0133784, 4.60244e-55, 4.88244e-53, 3.94704e-14, 2.06151e-06, 3.76899e-11
3861.81, 0.727982, 0.0646934, 0.0573938, 0.000397306, 0.136153, 0.0133784, 1.09963e-54, 1.66323e-52, 7.31191e-14, 2.12714e-06, 3.88897e-11
3870.48, 0.728021, 0.0636366, 0.057283, 0.000410345, 0.137269, 0.0133784, 2.64243e-54, 5.70238e-52, 1.3584e-13, 2.19491e-06, 4.01286e-11
3879.22, 0.728061, 0.0625835, 0.0571671, 0.000423843, 0.138384, 0.0133784, 6.3877e-54, 1.96817e-51, 2.53098e-13, 2.26489e-06, 4.14082e-11
3888.01, 0.728104, 0.0615343, 0.057046, 0.000437819, 0.139497, 0.0133784, 1.55366e-53, 6.84046e-51, 4.72973e-13, 2.33719e-06, 4.273e-11
3896.87, 0.728148, 0.060489, 0.0569196, 0.000452294, 0.14061, 0.0133784, 3.80295e-53, 2.39462e-50, 8.86513e-13, 2.41189e-06, 4.40957e-11
