T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, NO+, e-
1193.55, 0.780705, 0.219105, 0.000189261, 4.23239e-296, 1.75805e-08, 0, 2.57796e-255, 0, 0, 3.24616e-19, 0
1129.88, 0.780744, 0.219144, 0.000112559, 0, 4.28538e-09, 0, 1.28483e-219, 0, 0, 2.95131e-15, 0
1100.65, 0.780757, 0.219157, 8.69152e-05, 0, 2.12277e-09, 0, 9.12004e-205, 0, 0, 4.27875e-14, 0
1099.55, 0.780757, 0.219157, 8.60501e-05, 1.30358e-283, 2.06585e-09, 0, 6.61987e-122, 0, 0, 3.2229e-10, 0
1121.54, 0.780748, 0.219148, 0.000104778, 1.57922e-310, 3.52742e-09, 0, 1.1591e-165, 0, 0, 1.09689e-12, 0
1162.08, 0.780726, 0.219126, 0.000147497, 1.42573e-295, 8.93148e-09, 0, 6.99586e-180, 0, 0, 4.89012e-14, 0
1217.19, 0.780687, 0.219087, 0.000226347, 1.24896e-263, 2.85816e-08, 0, 9.13291e-184, 0, 0, 4.64329e-15, 0
1283.29, 0.78062, 0.21902, 0.000360488, 6.03555e-216, 1.0113e-07, 0, 1.70767e-171, 0, 0, 2.96419e-15, 0
1357.21, 0.780512, 0.218912, 0.000574845, 2.22686e-176, 3.58908e-07, 0, 5.25475e-168, 0, 0, 7.03341e-16, 0
1436.21, 0.780351, 0.218751, 0.000897449, 2.91647e-132, 1.20218e-06, 0, 2.57268e-150, 0, 0, 1.32866e-15, 0
1517.99, 0.780121, 0.21852, 0.00135518, 3.2444e-98, 3.6779e-06, 0, 3.4012e-141, 0, 0, 1.02856e-15, 0
1600.72, 0.779811, 0.218209, 0.00196934, 1.71674e-69, 1.01389e-05, 0, 5.20111e-133, 0, 0, 8.98067e-16, 0
1682.93, 0.779414, 0.217809, 0.00275222, 1.32867e-45, 2.51433e-05, 0, 1.77771e-125, 0, 0, 8.8431e-16, 0
1763.53, 0.778925, 0.217313, 0.00370553, 5.4855e-26, 5.63679e-05, 0, 2.00948e-118, 0, 0, 9.75309e-16, 0
1841.67, 0.778345, 0.21672, 0.00482039, 4.44919e-11, 0.000115157, 0, 1.01696e-111, 0, 0, 1.19306e-15, 0
1916.71, 0.777676, 0.216029, 0.0060786, 3.07433e-10, 0.000216321, 0, 2.46636e-105, 0, 0, 1.60173e-15, 0
1988.18, 0.776926, 0.215243, 0.0074546, 8.90376e-10, 0.00037697, 0, 1.51001e-104, 0, 0, 8.59488e-16, 0
2055.72, 0.776101, 0.214366, 0.00891795, 2.27167e-09, 0.000614465, 0, 1.321e-98, 0, 0, 1.34961e-15, 0
2119.08, 0.775213, 0.213407, 0.010436, 5.1793e-09, 0.000943948, 5.04376e-318, 5.50321e-98, 0, 1.55298e-309, 8.32374e-16, 2.07741e-318
2178.15, 0.774274, 0.212373, 0.0119768, 1.06911e-08, 0.00137612, 3.84481e-299, 2.01706e-92, 0, 4.46171e-285, 1.47884e-15, 1.28926e-282
2232.93, 0.773295, 0.211275, 0.0135132, 2.02337e-08, 0.00191651, 1.67937e-269, 4.25387e-82, 0, 3.23194e-252, 7.51693e-15, 2.17725e-251
2283.51, 0.77229, 0.210128, 0.0150191, 3.54613e-08, 0.00256332, 7.75012e-265, 8.0714e-82, 0, 3.69418e-243, 5.40783e-15, 4.91683e-226
2330.09, 0.771268, 0.208942, 0.0164784, 5.81763e-08, 0.00331134, 2.53406e-249, 7.79847e-77, 0, 2.60392e-225, 1.09937e-14, 3.61626e-204
2372.98, 0.770239, 0.207729, 0.0178803, 9.01835e-08, 0.00415211, 1.07091e-245, 1.38044e-76, 0, 8.34371e-219, 8.5006e-15, 8.20656e-185
2412.52, 0.769208, 0.206496, 0.0192195, 1.3321e-07, 0.00507592, 1.93637e-242, 2.12521e-76, 0, 3.30333e-213, 6.7621e-15, 1.43898e-167
2449.06, 0.768182, 0.20525, 0.0204946, 1.88866e-07, 0.00607318, 1.68918e-239, 3.11191e-76, 0, 2.51543e-208, 5.50995e-15, 4.0599e-152
2482.96, 0.767159, 0.203995, 0.0217086, 2.58753e-07, 0.00713675, 6.45155e-205, 1.09829e-62, 0, 5.87507e-176, 9.20253e-14, 1.70366e-143
2514.52, 0.766146, 0.202736, 0.0228612, 3.44064e-07, 0.00825611, 7.94967e-203, 1.25741e-62, 0, 1.50509e-172, 7.78514e-14, 1.0255e-131
2544.04, 0.765141, 0.201475, 0.0239579, 4.46191e-07, 0.00942637, 6.73405e-201, 1.43253e-62, 0, 1.70294e-169, 6.68198e-14, 5.89511e-121
2571.75, 0.764143, 0.200211, 0.0250028, 5.66388e-07, 0.0106424, 4.08404e-199, 1.60837e-62, 0, 9.32448e-167, 5.80689e-14, 4.54665e-111
2597.89, 0.763154, 0.198946, 0.0259998, 7.05858e-07, 0.0118998, 1.855e-197, 1.78312e-62, 0, 2.82741e-164, 5.10061e-14, 6.22116e-102
2622.62, 0.762172, 0.19768, 0.0269527, 8.6576e-07, 0.0131949, 7.70741e-186, 3.70321e-58, 3.4632e-319, 2.68477e-153, 1.22918e-13, 2.67996e-96
2646.12, 0.761195, 0.196411, 0.0278665, 1.04758e-06, 0.0145269, 1.58442e-164, 1.16555e-49, 4.56043e-287, 4.772e-134, 8.11733e-13, 1.28854e-94
2668.5, 0.760226, 0.195145, 0.0287403, 1.25164e-06, 0.0158876, 2.01088e-163, 1.02899e-49, 3.11384e-283, 1.83584e-132, 7.30738e-13, 1.04326e-87
2689.88, 0.759264, 0.193878, 0.0295788, 1.47934e-06, 0.0172772, 1.24991e-152, 1.36283e-45, 3.67946e-266, 1.35749e-122, 1.79917e-12, 1.11932e-84
2710.35, 0.758308, 0.192612, 0.0303845, 1.73172e-06, 0.0186935, 1.12486e-151, 1.25684e-45, 7.60004e-263, 3.04598e-121, 1.63878e-12, 9.92444e-79
2730, 0.757358, 0.191346, 0.0311595, 2.00976e-06, 0.0201344, 9.10201e-151, 1.16175e-45, 1.04209e-259, 4.9442e-120, 1.50021e-12, 4.20333e-73
2748.91, 0.756413, 0.190081, 0.0319058, 2.31443e-06, 0.0215981, 6.69035e-150, 1.07606e-45, 9.8829e-257, 6.90442e-119, 1.37958e-12, 9.15019e-68
2767.13, 0.755474, 0.188816, 0.032625, 2.64666e-06, 0.0230828, 4.50703e-149, 9.98516e-46, 6.7165e-254, 8.4185e-118, 1.27384e-12, 1.09066e-62
2784.72, 0.754539, 0.187552, 0.0333186, 3.00736e-06, 0.0245871, 2.8043e-148, 9.28086e-46, 3.37316e-251, 8.6599e-117, 1.18057e-12, 7.52073e-58
2801.74, 0.753607, 0.186286, 0.0339901, 3.39863e-06, 0.0261138, 2.46285e-119, 1.28127e-33, 5.10587e-210, 7.47012e-92, 2.20507e-11, 1.29639e-65
2818.21, 0.752682, 0.185024, 0.0346368, 3.81908e-06, 0.027653, 8.89454e-119, 1.05185e-33, 6.55817e-208, 3.7457e-91, 2.05728e-11, 1.58108e-61
2834.19, 0.751765, 0.183767, 0.03526, 4.26929e-06, 0.029203, 8.49088e-137, 7.89113e-42, 3.07437e-231, 3.06533e-106, 2.60452e-12, 6.46099e-49
2849.71, 0.75085, 0.182509, 0.0358645, 4.75276e-06, 0.0307719, 2.15084e-145, 7.0196e-46, 1.07317e-241, 2.65825e-113, 8.98475e-13, 1.72136e-40
2864.81, 0.749939, 0.181252, 0.0364495, 5.2691e-06, 0.0323542, 9.81846e-145, 6.56385e-46, 1.30103e-239, 1.57876e-112, 8.44708e-13, 1.42656e-36
2879.5, 0.749033, 0.179996, 0.0370159, 5.81916e-06, 0.0339489, 4.26946e-144, 6.14301e-46, 1.27329e-237, 8.16083e-112, 7.95929e-13, 8.49623e-33
2893.82, 0.748131, 0.178743, 0.0375645, 6.40378e-06, 0.0355552, 1.77451e-143, 5.75361e-46, 1.06377e-235, 3.9731e-111, 7.51519e-13, 3.72381e-29
2907.79, 0.747234, 0.177491, 0.038096, 7.02381e-06, 0.0371723, 7.07132e-143, 5.39264e-46, 7.6605e-234, 1.82969e-110, 7.1095e-13, 1.22704e-25
2921.43, 0.74634, 0.176241, 0.0386113, 7.68011e-06, 0.0387994, 2.32099e-133, 4.14154e-42, 5.22696e-220, 2.58184e-102, 1.83151e-12, 3.20572e-27
2934.76, 0.745451, 0.174994, 0.0391111, 8.37353e-06, 0.0404358, 8.00701e-133, 3.84297e-42, 2.23091e-218, 9.99077e-102, 1.73864e-12, 5.09331e-24
2947.8, 0.744566, 0.173749, 0.0395959, 9.10493e-06, 0.0420809, 2.7251e-132, 3.60773e-42, 8.67798e-217, 3.77523e-101, 1.65306e-12, 6.33489e-21
2960.56, 0.743684, 0.172506, 0.0400663, 9.87517e-06, 0.043734, 1.25412e-140, 4.36793e-46, 3.31574e-227, 5.12294e-108, 5.79069e-13, 8.5384e-13
2973.06, 0.742803, 0.171259, 0.0405247, 1.06886e-05, 0.045402, 3.81006e-169, 1.77588e-50, 4.04803e-270, 2.42655e-129, 2.36141e-08, 2.36217e-08
2985.32, 0.741929, 0.17002, 0.0409683, 1.154e-05, 0.0470711, 1.05459e-160, 1.25271e-47, 1.49997e-257, 2.7625e-122, 2.55727e-08, 2.56836e-08
2997.34, 0.741058, 0.168783, 0.0413992, 1.24331e-05, 0.0487471, 2.08563e-170, 3.29639e-48, 2.74298e-272, 4.44733e-129, 2.77464e-08, 2.77464e-08
3009.15, 0.740191, 0.167548, 0.0418179, 1.33689e-05, 0.0504295, 6.06671e-156, 3.8539e-44, 8.94183e-251, 1.83857e-117, 2.99756e-08, 2.99756e-08
3020.75, 0.739328, 0.166315, 0.0422246, 1.43482e-05, 0.0521178, 3.36745e-153, 5.17842e-42, 4.61313e-247, 1.04976e-114, 3.23182e-08, 3.23182e-08
3032.15, 0.738468, 0.165085, 0.0426199, 1.5372e-05, 0.0538115, 3.69237e-153, 1.4142e-42, 4.44371e-246, 1.17734e-114, 3.4777e-08, 3.4777e-08
3043.36, 0.737612, 0.163857, 0.043004, 1.64411e-05, 0.0555105, 6.22131e-152, 3.68957e-37, 7.29677e-247, 5.58487e-112, 3.73548e-08, 3.73548e-08
3054.39, 0.736759, 0.162632, 0.0433775, 1.75567e-05, 0.0572142, 6.52291e-160, 5.4241e-41, 7.30547e-257, 1.65457e-118, 4.00546e-08, 4.00546e-08
3065.26, 0.73591, 0.161409, 0.0437405, 1.87197e-05, 0.0589223, 5.87385e-151, 2.17845e-37, 3.87087e-244, 5.42123e-111, 4.28791e-08, 4.28791e-08
3075.96, 0.735064, 0.160188, 0.0440934, 1.99311e-05, 0.0606346, 3.56826e-153, 1.76585e-35, 2.23784e-248, 9.26712e-112, 4.58313e-08, 4.58313e-08
3086.51, 0.734225, 0.158976, 0.0444351, 2.11859e-05, 0.0623425, 3.31508e-160, 2.02945e-38, 2.07651e-257, 2.42483e-117, 4.88995e-08, 4.88995e-08
3096.91, 0.733386, 0.157761, 0.0447687, 2.24964e-05, 0.0640615, 1.32406e-150, 4.30118e-34, 3.91406e-244, 3.45177e-109, 5.2114e-08, 5.2114e-08
3107.17, 0.73255, 0.156549, 0.045093, 2.3858e-05, 0.0657834, 2.20628e-157, 3.637e-32, 1.04977e-255, 4.55814e-113, 5.54643e-08, 5.54643e-08
3117.29, 0.731718, 0.15534, 0.0454083, 2.52721e-05, 0.0675083, 3.15522e-154, 3.05662e-34, 6.17797e-249, 2.29662e-111, 5.89538e-08, 5.89538e-08
3127.29, 0.730889, 0.154133, 0.0457148, 2.67397e-05, 0.0692358, 2.55579e-158, 2.57128e-34, 5.43187e-255, 5.22209e-114, 6.25858e-08, 6.25858e-08
3137.16, 0.730063, 0.15293, 0.0460129, 2.8262e-05, 0.0709659, 8.71962e-155, 8.42647e-27, 2.12113e-253, 5.00392e-109, 6.63634e-08, 6.63634e-08
3146.91, 0.729241, 0.151729, 0.0463026, 2.984e-05, 0.0726983, 1.02054e-152, 7.20101e-30, 7.94018e-248, 2.01854e-108, 7.02899e-08, 7.02899e-08
3156.55, 0.728421, 0.15053, 0.0465843, 3.14751e-05, 0.0744328, 3.89652e-169, 3.13871e-33, 1.28726e-271, 1.74586e-120, 7.43685e-08, 7.43685e-08
3166.08, 0.727605, 0.149335, 0.0468581, 3.31684e-05, 0.0761692, 2.36828e-147, 1.18719e-25, 6.09274e-241, 4.4914e-103, 7.86025e-08, 7.86025e-08
3175.51, 0.726792, 0.148142, 0.0471243, 3.4921e-05, 0.0779073, 2.56357e-150, 1.1244e-24, 7.19748e-246, 1.35325e-104, 8.29954e-08, 8.29954e-08
3184.84, 0.725982, 0.146952, 0.0473829, 3.67343e-05, 0.079647, 7.74783e-147, 2.94831e-26, 5.27049e-239, 1.38925e-102, 8.75505e-08, 8.75505e-08
3194.07, 0.725174, 0.145764, 0.0476342, 3.86096e-05, 0.0813881, 1.63937e-157, 1.63808e-28, 2.62369e-254, 2.32696e-110, 9.22715e-08, 9.22715e-08
3203.21, 0.72437, 0.14458, 0.0478784, 4.0548e-05, 0.0831305, 2.66921e-140, 8.90602e-21, 4.00743e-231, 4.44826e-96, 9.71619e-08, 9.71619e-08
3212.25, 0.723565, 0.143392, 0.0481166, 4.25616e-05, 0.0848833, 3.37164e-149, 2.2631e-21, 1.47273e-244, 4.47386e-102, 1.02252e-07, 1.02252e-07
3221.22, 0.722767, 0.142213, 0.0483468, 4.4631e-05, 0.0866278, 4.87252e-150, 8.84757e-23, 1.04613e-244, 6.21592e-103, 1.07493e-07, 1.07493e-07
3230.1, 0.721972, 0.141037, 0.0485704, 4.67684e-05, 0.0883735, 1.24367e-154, 1.51863e-23, 3.40492e-251, 4.3769e-106, 1.12917e-07, 1.12917e-07
3238.91, 0.72118, 0.139864, 0.0487875, 4.89747e-05, 0.0901201, 2.66057e-139, 1.5493e-17, 4.77148e-230, 1.07725e-93, 1.18525e-07, 1.18525e-07
3247.65, 0.72039, 0.138693, 0.0489981, 5.12515e-05, 0.0918673, 4.96694e-134, 3.73644e-17, 1.40093e-221, 6.63302e-90, 1.24322e-07, 1.24322e-07
3256.31, 0.719604, 0.137525, 0.0492024, 5.36001e-05, 0.0936149, 3.77569e-139, 1.90033e-18, 1.3195e-228, 1.3801e-93, 1.30312e-07, 1.30312e-07
3264.91, 0.71882, 0.13636, 0.0494005, 5.60222e-05, 0.0953628, 9.38766e-144, 2.94355e-19, 4.277e-235, 9.37867e-97, 1.36499e-07, 1.36499e-07
3273.44, 0.718039, 0.135198, 0.0495925, 5.85193e-05, 0.097111, 2.1751e-121, 1.235e-14, 4.37641e-202, 2.90048e-80, 1.42887e-07, 1.42887e-07
3281.9, 0.717261, 0.134039, 0.0497786, 6.10931e-05, 0.0988593, 1.48732e-140, 5.09778e-13, 5.80672e-233, 3.70769e-92, 1.49481e-07, 1.49481e-07
3290.31, 0.716486, 0.132883, 0.0499588, 6.37452e-05, 0.100608, 1.18987e-136, 6.82085e-14, 5.5622e-226, 9.34995e-90, 1.56285e-07, 1.56285e-07
3298.65, 0.715714, 0.13173, 0.0501332, 6.64773e-05, 0.102356, 1.21275e-145, 5.58766e-15, 3.2477e-239, 7.29655e-96, 1.63303e-07, 1.63303e-07
3306.94, 0.714945, 0.13058, 0.050302, 6.92914e-05, 0.104104, 1.54221e-138, 1.26039e-12, 4.62064e-229, 2.91115e-90, 1.7054e-07, 1.70541e-07
3315.18, 0.714179, 0.129432, 0.0504653, 7.21891e-05, 0.105851, 4.72769e-127, 1.21005e-10, 3.67113e-212, 9.64167e-82, 1.77941e-07, 1.78062e-07
3323.37, 0.713415, 0.128288, 0.050623, 7.51723e-05, 0.107599, 2.09685e-126, 1.27788e-10, 6.17798e-211, 3.87291e-81, 1.85628e-07, 1.85755e-07
3331.5, 0.712654, 0.127147, 0.0507754, 7.8243e-05, 0.109345, 8.49366e-135, 1.34855e-10, 1.59907e-223, 1.18887e-86, 1.93548e-07, 1.93683e-07
3339.59, 0.711896, 0.126008, 0.0509225, 8.14032e-05, 0.111092, 8.15042e-134, 1.42214e-10, 6.01985e-222, 1.02839e-85, 2.01707e-07, 2.01849e-07
3347.64, 0.71114, 0.124873, 0.0510643, 8.46549e-05, 0.112837, 2.37511e-127, 1.49874e-10, 1.50223e-212, 9.33221e-81, 2.1011e-07, 2.1026e-07
3355.64, 0.710388, 0.12374, 0.051201, 8.80001e-05, 0.114582, 3.65375e-121, 1.57844e-10, 1.78451e-203, 4.54401e-76, 2.18763e-07, 2.18921e-07
3363.6, 0.709638, 0.122611, 0.0513326, 9.14412e-05, 0.116326, 8.05973e-117, 1.66134e-10, 2.82683e-196, 3.17035e-73, 2.27671e-07, 2.27837e-07
3371.52, 0.708891, 0.121484, 0.0514593, 9.49801e-05, 0.11807, 2.98573e-124, 1.74752e-10, 8.40703e-208, 8.9504e-78, 2.36839e-07, 2.37014e-07
3379.4, 0.708147, 0.120361, 0.051581, 9.86194e-05, 0.119812, 3.90746e-123, 1.83708e-10, 3.80647e-206, 1.06623e-76, 2.46274e-07, 2.46458e-07
3387.25, 0.707405, 0.119241, 0.0516978, 0.000102361, 0.121553, 1.23687e-117, 1.93012e-10, 7.87968e-198, 1.06318e-72, 2.55982e-07, 2.56175e-07
3395.06, 0.706666, 0.118123, 0.0518099, 0.000106208, 0.123294, 2.06095e-108, 2.02674e-10, 1.48906e-183, 1.9366e-66, 2.65968e-07, 2.66171e-07
3402.84, 0.70593, 0.117009, 0.0519172, 0.000110163, 0.125033, 1.02247e-107, 2.12704e-10, 2.26963e-182, 8.72207e-66, 2.76239e-07, 2.76452e-07
3410.59, 0.705197, 0.115898, 0.0520198, 0.000114227, 0.126771, 8.81404e-111, 2.23114e-10, 3.3931e-187, 1.95955e-67, 2.86802e-07, 2.87025e-07
3418.31, 0.704466, 0.11479, 0.0521178, 0.000118404, 0.128508, 7.3205e-110, 2.33913e-10, 8.73997e-186, 1.47098e-66, 2.97662e-07, 2.97896e-07
3426, 0.703738, 0.113684, 0.0522113, 0.000122697, 0.130243, 1.09815e-108, 2.45114e-10, 4.02925e-184, 1.991e-65, 3.08828e-07, 3.09073e-07
3433.66, 0.703012, 0.112582, 0.0523002, 0.000127108, 0.131977, 1.09558e-103, 2.56727e-10, 1.97653e-176, 6.24452e-62, 3.20306e-07, 3.20562e-07
3441.3, 0.70229, 0.111483, 0.0523847, 0.000131641, 0.13371, 3.07453e-99, 2.68764e-10, 2.56001e-169, 5.51449e-59, 3.32102e-07, 3.32371e-07
3448.92, 0.70157, 0.110387, 0.0524647, 0.000136297, 0.135441, 1.46038e-98, 2.81237e-10, 3.45016e-168, 2.35808e-58, 3.44226e-07, 3.44507e-07
3456.51, 0.700852, 0.109295, 0.0525404, 0.000141081, 0.137171, 9.25884e-98, 2.9416e-10, 6.16003e-167, 1.34383e-57, 3.56684e-07, 3.56978e-07
3464.08, 0.700137, 0.108205, 0.0526117, 0.000145996, 0.138899, 6.68867e-97, 3.07543e-10, 1.24415e-165, 8.71265e-57, 3.69484e-07, 3.69792e-07
3471.63, 0.699425, 0.107118, 0.0526787, 0.000151044, 0.140626, 7.03298e-96, 3.21401e-10, 3.63197e-164, 8.20914e-56, 3.82635e-07, 3.82956e-07
3479.17, 0.698716, 0.106035, 0.0527415, 0.000156229, 0.142351, 1.54546e-91, 3.35748e-10, 3.02299e-157, 5.68399e-53, 3.96145e-07, 3.9648e-07
3486.69, 0.698009, 0.104955, 0.0528001, 0.000161556, 0.144074, 2.9778e-84, 3.50595e-10, 2.90138e-145, 1.21767e-48, 4.10022e-07, 4.10372e-07
3494.19, 0.697305, 0.103877, 0.0528545, 0.000167027, 0.145795, 9.53065e-87, 3.65959e-10, 1.793e-149, 9.8874e-50, 4.24275e-07, 4.24641e-07
3501.67, 0.696604, 0.102803, 0.0529048, 0.000172645, 0.147515, 5.20598e-86, 3.81853e-10, 2.51581e-148, 4.82714e-49, 4.38914e-07, 4.39296e-07
3509.15, 0.695905, 0.101733, 0.052951, 0.000178416, 0.149232, 3.03384e-85, 3.98293e-10, 3.74538e-147, 2.51063e-48, 4.53947e-07, 4.54346e-07
3516.61, 0.695208, 0.100665, 0.0529931, 0.000184344, 0.150948, 2.5219e-81, 4.15294e-10, 9.54726e-141, 6.61207e-46, 4.69386e-07, 4.69801e-07
3524.06, 0.694515, 0.0996003, 0.0530312, 0.000190431, 0.152662, 1.4547e-80, 4.32871e-10, 1.35739e-139, 3.40117e-45, 4.85239e-07, 4.85672e-07
3531.5, 0.693824, 0.098539, 0.0530653, 0.000196683, 0.154374, 7.2721e-80, 4.51041e-10, 1.66458e-138, 1.5141e-44, 5.01517e-07, 5.01968e-07
3538.94, 0.693136, 0.0974808, 0.0530954, 0.000203104, 0.156084, 3.63285e-79, 4.69822e-10, 2.03059e-137, 6.72621e-44, 5.18232e-07, 5.18701e-07
3546.36, 0.69245, 0.0964259, 0.0531215, 0.000209698, 0.157792, 1.83067e-78, 4.89229e-10, 2.44469e-136, 3.00986e-43, 5.35393e-07, 5.35882e-07
3553.78, 0.691767, 0.0953742, 0.0531437, 0.000216471, 0.159498, 9.50656e-78, 5.09282e-10, 2.93912e-135, 1.38596e-42, 5.53012e-07, 5.53521e-07
3561.2, 0.691086, 0.0943257, 0.053162, 0.000223428, 0.161201, 5.08621e-77, 5.29998e-10, 3.62637e-134, 6.56585e-42, 5.71101e-07, 5.71631e-07
3568.61, 0.690408, 0.0932805, 0.0531765, 0.000230572, 0.162903, 2.5092e-76, 5.51395e-10, 4.11027e-133, 2.86398e-41, 5.89673e-07, 5.90224e-07
3576.02, 0.689733, 0.0922385, 0.053187, 0.000237911, 0.164602, 1.23516e-75, 5.73495e-10, 4.63189e-132, 1.24468e-40, 6.08739e-07, 6.09313e-07
3583.43, 0.689061, 0.0911998, 0.0531938, 0.000245449, 0.166299, 6.08239e-75, 5.96316e-10, 5.20375e-131, 5.40338e-40, 6.28313e-07, 6.28909e-07
3590.84, 0.688391, 0.0901643, 0.0531967, 0.000253191, 0.167994, 3.013e-74, 6.1988e-10, 5.86174e-130, 2.35613e-39, 6.48409e-07, 6.49028e-07
3598.25, 0.687723, 0.0891322, 0.0531958, 0.000261145, 0.169686, 1.51333e-73, 6.44207e-10, 6.67402e-129, 1.04013e-38, 6.69039e-07, 6.69683e-07
3605.66, 0.687058, 0.0881034, 0.0531911, 0.000269315, 0.171376, 7.44003e-73, 6.69321e-10, 7.41585e-128, 4.48764e-38, 6.90219e-07, 6.90888e-07
3613.08, 0.686396, 0.0870779, 0.0531826, 0.000277709, 0.173064, 1.70615e-69, 6.95242e-10, 3.35713e-122, 3.2859e-36, 7.11963e-07, 7.12659e-07
3620.51, 0.68574, 0.0860612, 0.0531707, 0.000286289, 0.17474, 1.82481e-63, 7.21863e-10, 6.183e-112, 4.07181e-33, 7.34174e-07, 7.34896e-07
3627.94, 0.685083, 0.0850417, 0.0531547, 0.000295153, 0.176424, 7.16124e-63, 7.49485e-10, 5.07935e-111, 1.37979e-32, 7.57105e-07, 7.57855e-07
3635.37, 0.684428, 0.0840259, 0.0531351, 0.00030426, 0.178105, 2.81126e-62, 7.77981e-10, 4.14923e-110, 4.67542e-32, 7.80643e-07, 7.81421e-07
3642.81, 0.683777, 0.0830135, 0.0531117, 0.000313617, 0.179783, 1.10287e-61, 8.07383e-10, 3.38054e-109, 1.58104e-31, 8.04808e-07, 8.05616e-07
3650.26, 0.683127, 0.0820046, 0.0530846, 0.000323233, 0.181458, 4.2997e-61, 8.37717e-10, 2.73196e-108, 5.30564e-31, 8.29621e-07, 8.30458e-07
3657.72, 0.682481, 0.0809991, 0.0530537, 0.000333116, 0.183131, 1.67662e-60, 8.69012e-10, 2.20433e-107, 1.7782e-30, 8.55098e-07, 8.55967e-07
3665.19, 0.681837, 0.0799971, 0.0530192, 0.000343274, 0.184802, 6.54222e-60, 9.01297e-10, 1.77687e-106, 5.9542e-30, 8.8126e-07, 8.82162e-07
3672.68, 0.681196, 0.0789985, 0.0529811, 0.000353716, 0.186469, 2.55623e-59, 9.346e-10, 1.43203e-105, 1.99287e-29, 9.08126e-07, 9.09061e-07
3680.17, 0.680557, 0.0780035, 0.0529392, 0.00036445, 0.188134, 1.00054e-58, 9.68952e-10, 1.15451e-104, 6.66918e-29, 9.35717e-07, 9.36686e-07
3687.69, 0.679921, 0.0770119, 0.0528936, 0.000375487, 0.189796, 3.9097e-58, 1.00438e-09, 9.28005e-104, 2.22658e-28, 9.64053e-07, 9.65058e-07
3695.22, 0.679288, 0.0760239, 0.0528444, 0.000386835, 0.191455, 1.52936e-57, 1.04093e-09, 7.45852e-103, 7.42987e-28, 9.93157e-07, 9.94198e-07
3702.76, 0.678658, 0.0750394, 0.0527915, 0.000398505, 0.193111, 1.31257e-54, 1.07862e-09, 8.9579e-98, 2.06598e-26, 1.02305e-06, 1.02413e-06
3710.33, 0.67803, 0.0740586, 0.052735, 0.000410507, 0.194764, 4.79296e-54, 1.11749e-09, 6.55205e-97, 6.43774e-26, 1.05376e-06, 1.05488e-06
3717.92, 0.677405, 0.0730813, 0.0526748, 0.000422853, 0.196414, 1.72055e-53, 1.15758e-09, 4.79798e-96, 2.00647e-25, 1.08531e-06, 1.08647e-06
3725.53, 0.676782, 0.0721077, 0.0526109, 0.000435553, 0.198062, 6.16148e-53, 1.19893e-09, 3.51597e-95, 6.25372e-25, 1.11772e-06, 1.11892e-06
3733.16, 0.676162, 0.0711377, 0.0525433, 0.00044862, 0.199706, 2.21049e-52, 1.24157e-09, 2.50518e-94, 1.94974e-24, 1.15103e-06, 1.15227e-06
3740.81, 0.675545, 0.0701714, 0.0524721, 0.000462065, 0.201347, 7.9476e-52, 1.28554e-09, 1.7611e-93, 6.08207e-24, 1.18525e-06, 1.18653e-06
3748.48, 0.674928, 0.069204, 0.0523966, 0.000475969, 0.202993, 5.8264e-47, 1.33109e-09, 8.86597e-85, 5.85695e-22, 1.22059e-06, 1.22192e-06
3756.19, 0.674317, 0.0682459, 0.0523181, 0.000490204, 0.204627, 1.81979e-46, 1.37783e-09, 5.15147e-84, 1.59605e-21, 1.25672e-06, 1.25809e-06
3763.92, 0.673708, 0.0672912, 0.0522359, 0.000504862, 0.206257, 5.71501e-46, 1.42605e-09, 3.01843e-83, 4.3635e-21, 1.29386e-06, 1.29529e-06
3771.69, 0.673102, 0.0663403, 0.0521501, 0.000519954, 0.207885, 1.79984e-45, 1.47577e-09, 1.77349e-82, 1.19448e-20, 1.33205e-06, 1.33353e-06
3779.48, 0.672499, 0.0653932, 0.0520605, 0.000535497, 0.209509, 5.68582e-45, 1.52706e-09, 1.04535e-81, 3.27463e-20, 1.37132e-06, 1.37285e-06
3787.31, 0.671898, 0.06445, 0.0519672, 0.000551505, 0.21113, 1.80212e-44, 1.57995e-09, 6.18323e-81, 8.99195e-20, 1.4117e-06, 1.41328e-06
3795.17, 0.671301, 0.0635106, 0.0518702, 0.000567995, 0.212748, 4.88698e-42, 1.63451e-09, 1.56946e-76, 8.47278e-19, 1.45322e-06, 1.45486e-06
3803.07, 0.670706, 0.0625751, 0.0517695, 0.000584986, 0.214362, 1.45311e-41, 1.69078e-09, 8.51785e-76, 2.1855e-18, 1.49593e-06, 1.49763e-06
3811, 0.670113, 0.0616435, 0.0516651, 0.000602495, 0.215972, 4.33721e-41, 1.74881e-09, 4.64283e-75, 5.64929e-18, 1.53987e-06, 1.54162e-06
3818.98, 0.669524, 0.060716, 0.0515569, 0.000620542, 0.217579, 1.29975e-40, 1.80868e-09, 2.54236e-74, 1.46359e-17, 1.58508e-06, 1.58689e-06
3826.99, 0.668937, 0.0597925, 0.051445, 0.000639146, 0.219183, 3.91135e-40, 1.87044e-09, 1.39901e-73, 3.80095e-17, 1.6316e-06, 1.63347e-06
