T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, NO+, e-
1193.55, 0.7571, 0.242703, 0.000196607, 2.05221e-296, 9.73721e-09, 0, 2.85575e-255, 0, 0, 3.37188e-19, 0
1129.88, 0.757137, 0.242746, 0.000116928, 0, 2.37352e-09, 0, 1.42327e-219, 0, 0, 3.06561e-15, 0
1100.65, 0.75715, 0.24276, 9.02886e-05, 0, 1.17573e-09, 0, 1.01027e-204, 0, 0, 4.44446e-14, 0
1099.55, 0.75715, 0.242761, 8.93899e-05, 6.32083e-284, 1.1442e-09, 0, 7.33318e-122, 0, 0, 3.34771e-10, 0
1121.54, 0.757141, 0.24275, 0.000108844, 7.65738e-311, 1.95372e-09, 0, 1.28399e-165, 0, 0, 1.13937e-12, 0
1162.08, 0.75712, 0.242727, 0.000153222, 6.91312e-296, 4.94684e-09, 0, 7.74968e-180, 0, 0, 5.0795e-14, 0
1217.19, 0.757082, 0.242683, 0.000235133, 6.05597e-264, 1.58303e-08, 0, 1.0117e-183, 0, 0, 4.82312e-15, 0
1283.29, 0.757017, 0.242609, 0.00037448, 2.92653e-216, 5.60123e-08, 0, 1.89167e-171, 0, 0, 3.07898e-15, 0
1357.21, 0.756913, 0.24249, 0.000597157, 1.07977e-176, 1.98787e-07, 0, 5.82096e-168, 0, 0, 7.30581e-16, 0
1436.21, 0.756756, 0.242311, 0.000932282, 1.41415e-132, 6.65847e-07, 0, 2.84989e-150, 0, 0, 1.38012e-15, 0
1517.99, 0.756534, 0.242056, 0.00140778, 1.57315e-98, 2.03706e-06, 0, 3.76769e-141, 0, 0, 1.06839e-15, 0
1600.72, 0.756237, 0.241712, 0.00204578, 8.3242e-70, 5.61559e-06, 0, 5.76157e-133, 0, 0, 9.32851e-16, 0
1682.93, 0.755857, 0.24127, 0.00285908, 6.44257e-46, 1.39262e-05, 0, 1.96929e-125, 0, 0, 9.18569e-16, 0
1763.53, 0.755395, 0.240725, 0.00384946, 2.65989e-26, 3.12211e-05, 0, 2.22606e-118, 0, 0, 1.01311e-15, 0
1841.67, 0.754854, 0.240075, 0.00500777, 2.15746e-11, 6.37851e-05, 0, 1.12661e-111, 0, 0, 1.23934e-15, 0
1916.71, 0.754244, 0.239321, 0.0063152, 1.49085e-10, 0.000119826, 0, 2.73241e-105, 0, 0, 1.66394e-15, 0
1988.18, 0.753576, 0.23847, 0.00774539, 4.31808e-10, 0.000208829, 0, 1.67303e-104, 0, 0, 8.92942e-16, 0
2055.72, 0.752866, 0.237527, 0.00926692, 1.10183e-09, 0.000340435, 0, 1.46379e-98, 0, 0, 1.4023e-15, 0
2119.08, 0.752128, 0.236502, 0.0108462, 2.51253e-09, 0.000523066, 4.89392e-318, 6.09907e-98, 0, 8.60519e-310, 8.65017e-16, 3.95253e-323
2178.15, 0.75138, 0.235407, 0.0124502, 5.18749e-09, 0.000762707, 3.73139e-299, 2.23594e-92, 0, 2.4728e-285, 1.53717e-15, 2.45008e-287
2232.93, 0.750632, 0.234254, 0.0140512, 9.82037e-09, 0.0010625, 1.63027e-269, 4.71675e-82, 0, 1.79171e-252, 7.81553e-15, 4.1387e-256
2283.51, 0.749899, 0.233058, 0.015622, 1.72166e-08, 0.00142155, 7.52598e-265, 8.95258e-82, 0, 2.04863e-243, 5.62446e-15, 9.34935e-231
2330.09, 0.749187, 0.231829, 0.0171463, 2.82554e-08, 0.00183708, 2.46169e-249, 8.65309e-77, 0, 1.44456e-225, 1.14383e-14, 6.87889e-209
2372.98, 0.748503, 0.23058, 0.0186129, 4.38193e-08, 0.00230449, 1.04077e-245, 1.53237e-76, 0, 4.63074e-219, 8.84816e-15, 1.56172e-189
2412.52, 0.747847, 0.229318, 0.0200163, 6.47553e-08, 0.00281852, 1.88273e-242, 2.36019e-76, 0, 1.83419e-213, 7.04184e-15, 2.73966e-172
2449.06, 0.747223, 0.228049, 0.0213549, 9.18566e-08, 0.00337396, 1.64322e-239, 3.45772e-76, 0, 1.3974e-208, 5.74076e-15, 7.73348e-157
2482.96, 0.746626, 0.226775, 0.0226319, 1.25914e-07, 0.00396694, 6.27933e-205, 1.22099e-62, 0, 3.26553e-176, 9.59314e-14, 3.24694e-148
2514.52, 0.746059, 0.225502, 0.0238469, 1.67522e-07, 0.00459172, 7.74181e-203, 1.39867e-62, 0, 8.37043e-173, 8.12015e-14, 1.95557e-136
2544.04, 0.745518, 0.22423, 0.0250056, 2.17374e-07, 0.00524565, 6.56183e-201, 1.59441e-62, 0, 9.47633e-170, 6.97362e-14, 1.12482e-125
2571.75, 0.745002, 0.22296, 0.0261121, 2.761e-07, 0.00592597, 3.98203e-199, 1.79121e-62, 0, 5.19194e-167, 6.06403e-14, 8.68056e-116
2597.89, 0.744507, 0.221691, 0.0271705, 3.44306e-07, 0.00663032, 1.80981e-197, 1.98708e-62, 0, 1.57532e-164, 5.32985e-14, 1.18851e-106
2622.62, 0.744034, 0.220424, 0.0281847, 4.22578e-07, 0.0073567, 7.52454e-186, 4.12948e-58, 1.69035e-319, 1.49682e-153, 1.28526e-13, 5.12321e-101
2646.12, 0.743579, 0.219156, 0.0291598, 5.11669e-07, 0.00810482, 1.54787e-164, 1.30059e-49, 2.22736e-287, 2.66229e-134, 8.49337e-13, 2.46492e-99
2668.5, 0.743142, 0.217893, 0.0300948, 6.11756e-07, 0.00887004, 1.96583e-163, 1.14899e-49, 1.52187e-283, 1.02491e-132, 7.65115e-13, 1.99708e-92
2689.88, 0.742722, 0.21663, 0.0309945, 7.23557e-07, 0.0096526, 1.22276e-152, 1.52283e-45, 1.79958e-266, 7.5839e-123, 1.88513e-12, 2.14419e-89
2710.35, 0.742317, 0.215369, 0.0318616, 8.47602e-07, 0.0104513, 1.10122e-151, 1.4054e-45, 3.71974e-263, 1.70292e-121, 1.71831e-12, 1.90249e-83
2730, 0.741926, 0.21411, 0.032698, 9.84406e-07, 0.0112651, 8.9172e-151, 1.30002e-45, 5.10406e-260, 2.76617e-120, 1.57416e-12, 8.06356e-78
2748.91, 0.741549, 0.212851, 0.0335059, 1.13447e-06, 0.012093, 6.55936e-150, 1.20502e-45, 4.84416e-257, 3.86573e-119, 1.44865e-12, 1.75665e-72
2767.13, 0.741184, 0.211594, 0.0342869, 1.2983e-06, 0.012934, 4.4221e-149, 1.11902e-45, 3.2946e-254, 4.71698e-118, 1.33862e-12, 2.09542e-67
2784.72, 0.740831, 0.210337, 0.0350425, 1.47636e-06, 0.0137874, 2.75356e-148, 1.04088e-45, 1.65588e-251, 4.85594e-117, 1.24156e-12, 1.44601e-62
2801.74, 0.740488, 0.209079, 0.0357764, 1.66974e-06, 0.0146549, 2.42016e-119, 1.43811e-33, 2.5084e-210, 4.19203e-92, 2.32077e-11, 2.49449e-70
2818.21, 0.740157, 0.207825, 0.0364855, 1.87776e-06, 0.0155307, 8.74717e-119, 1.18153e-33, 3.22439e-208, 2.10362e-91, 2.16691e-11, 3.04467e-66
2834.19, 0.739837, 0.206576, 0.0371713, 2.10077e-06, 0.0164142, 8.35676e-137, 8.87094e-42, 1.51273e-231, 1.72288e-106, 2.74548e-12, 1.24516e-53
2849.71, 0.739525, 0.205324, 0.0378387, 2.34054e-06, 0.0173098, 2.11855e-145, 7.89748e-46, 5.28469e-242, 1.49527e-113, 9.47854e-13, 3.32006e-45
2864.81, 0.739222, 0.204074, 0.0384868, 2.5969e-06, 0.0182145, 9.67885e-145, 7.39068e-46, 6.41193e-240, 8.88768e-113, 8.91848e-13, 2.75368e-41
2879.5, 0.738928, 0.202825, 0.0391165, 2.87032e-06, 0.0191278, 4.21217e-144, 6.92244e-46, 6.28032e-238, 4.59789e-112, 8.41029e-13, 1.64135e-37
2893.82, 0.738642, 0.201577, 0.0397287, 3.16127e-06, 0.0200492, 1.75213e-143, 6.48893e-46, 5.25117e-236, 2.24031e-111, 7.94752e-13, 7.19976e-34
2907.79, 0.738364, 0.200331, 0.0403241, 3.47022e-06, 0.0209783, 6.98789e-143, 6.08684e-46, 3.78463e-234, 1.03256e-110, 7.5247e-13, 2.37436e-30
2921.43, 0.738093, 0.199085, 0.0409035, 3.79762e-06, 0.0219148, 2.29551e-133, 4.67857e-42, 2.5845e-220, 1.45823e-102, 1.94008e-12, 6.20831e-32
2934.76, 0.737829, 0.197841, 0.0414675, 4.14396e-06, 0.0228581, 7.92573e-133, 4.3449e-42, 1.104e-218, 5.64753e-102, 1.84325e-12, 9.87213e-29
2947.8, 0.737572, 0.196598, 0.0420168, 4.50971e-06, 0.0238081, 2.6997e-132, 4.08237e-42, 4.29807e-217, 2.13584e-101, 1.75399e-12, 1.2289e-25
2960.56, 0.737322, 0.195357, 0.0425519, 4.89534e-06, 0.0247643, 1.24348e-140, 4.94676e-46, 1.64362e-227, 2.90075e-108, 6.14943e-13, 1.65775e-17
2973.06, 0.737077, 0.194111, 0.0430755, 5.30311e-06, 0.0257307, 3.78097e-169, 2.01293e-50, 2.00833e-270, 1.37515e-129, 2.50984e-08, 4.59012e-13
2985.32, 0.736839, 0.192871, 0.0435843, 5.73043e-06, 0.0266995, 1.04743e-160, 1.42114e-47, 7.44813e-258, 1.56688e-122, 2.72034e-08, 4.99506e-13
2997.34, 0.736607, 0.191632, 0.0440806, 6.17923e-06, 0.0276739, 2.07325e-170, 3.74281e-48, 1.3632e-272, 2.52468e-129, 2.95411e-08, 5.40088e-13
3009.15, 0.736381, 0.190394, 0.0445647, 6.65004e-06, 0.0286537, 6.03592e-156, 4.37961e-44, 4.44772e-251, 1.04463e-117, 3.1942e-08, 5.83982e-13
3020.75, 0.73616, 0.189157, 0.0450372, 7.14335e-06, 0.0296386, 3.35326e-153, 5.88991e-42, 2.29659e-247, 5.96964e-115, 3.44681e-08, 6.30167e-13
3032.15, 0.735944, 0.187922, 0.0454984, 7.6597e-06, 0.0306285, 3.68002e-153, 1.6099e-42, 2.21417e-246, 6.70095e-115, 3.71228e-08, 6.78701e-13
3043.36, 0.735733, 0.186687, 0.0459486, 8.19963e-06, 0.0316231, 6.20591e-152, 4.20383e-37, 3.63895e-247, 3.18147e-112, 3.99094e-08, 7.29647e-13
3054.39, 0.735527, 0.185453, 0.0463883, 8.76369e-06, 0.0326223, 6.51248e-160, 6.18554e-41, 3.64648e-257, 9.43366e-119, 4.28313e-08, 7.83068e-13
3065.26, 0.735326, 0.184221, 0.0468177, 9.35243e-06, 0.0336258, 5.86962e-151, 2.48645e-37, 1.93382e-244, 3.09369e-111, 4.5892e-08, 8.39025e-13
3075.96, 0.73513, 0.18299, 0.0472372, 9.96643e-06, 0.0346336, 3.56884e-153, 2.0173e-35, 1.11898e-248, 5.29306e-112, 4.90949e-08, 8.97583e-13
3086.51, 0.734938, 0.181765, 0.0476452, 1.06032e-05, 0.0356405, 3.31855e-160, 2.32048e-38, 1.03922e-257, 1.3862e-117, 5.24278e-08, 9.58518e-13
3096.91, 0.734751, 0.180536, 0.0480456, 1.12691e-05, 0.0366558, 1.32662e-150, 4.92234e-34, 1.96059e-244, 1.97502e-109, 5.59239e-08, 1.02244e-12
3107.17, 0.734568, 0.179309, 0.0484367, 1.19619e-05, 0.0376746, 2.21251e-157, 4.16596e-32, 5.26308e-256, 2.61039e-113, 5.95722e-08, 1.08914e-12
3117.29, 0.734388, 0.178083, 0.0488189, 1.26822e-05, 0.038697, 3.16697e-154, 3.50429e-34, 3.10013e-249, 1.31642e-111, 6.33767e-08, 1.15869e-12
3127.29, 0.734213, 0.176858, 0.0491925, 1.34307e-05, 0.0397228, 2.5676e-158, 2.95051e-34, 2.72818e-255, 2.99597e-114, 6.73415e-08, 1.23118e-12
3137.16, 0.734042, 0.175634, 0.0495577, 1.4208e-05, 0.0407519, 8.76778e-155, 9.67794e-27, 1.0663e-253, 2.87338e-109, 7.14702e-08, 1.30666e-12
3146.91, 0.733875, 0.174412, 0.0499146, 1.50148e-05, 0.0417843, 1.0271e-152, 8.27791e-30, 3.99516e-248, 1.16014e-108, 7.57669e-08, 1.38522e-12
3156.55, 0.733711, 0.17319, 0.0502636, 1.58518e-05, 0.0428198, 3.9251e-169, 3.61136e-33, 6.48278e-272, 1.00433e-120, 8.02356e-08, 1.46692e-12
3166.08, 0.733551, 0.17197, 0.0506047, 1.67197e-05, 0.0438583, 2.38781e-147, 1.36719e-25, 3.07115e-241, 2.58606e-103, 8.48802e-08, 1.55183e-12
3175.51, 0.733394, 0.17075, 0.0509382, 1.76191e-05, 0.0448997, 2.58705e-150, 1.29606e-24, 3.63129e-246, 7.79882e-105, 8.97051e-08, 1.64004e-12
3184.84, 0.733241, 0.169532, 0.0512642, 1.85508e-05, 0.045944, 7.82587e-147, 3.40151e-26, 2.66149e-239, 8.01356e-103, 9.47143e-08, 1.73163e-12
3194.07, 0.733091, 0.168315, 0.0515829, 1.95155e-05, 0.046991, 1.65739e-157, 1.89159e-28, 1.32611e-254, 1.34347e-110, 9.99123e-08, 1.82666e-12
3203.21, 0.732945, 0.1671, 0.0518944, 2.0514e-05, 0.0480406, 2.701e-140, 1.02937e-20, 2.02735e-231, 2.57053e-96, 1.05303e-07, 1.92522e-12
3212.25, 0.732801, 0.165879, 0.0522004, 2.15524e-05, 0.0490985, 3.41493e-149, 2.61811e-21, 7.45734e-245, 2.5877e-102, 1.10921e-07, 2.02793e-12
3221.22, 0.732661, 0.164665, 0.0524981, 2.2621e-05, 0.0501533, 4.93958e-150, 1.02448e-22, 5.30204e-245, 3.5986e-103, 1.16713e-07, 2.13383e-12
3230.1, 0.732524, 0.163453, 0.0527891, 2.37259e-05, 0.0512108, 1.26194e-154, 1.76007e-23, 1.72728e-251, 2.53624e-106, 1.22714e-07, 2.24354e-12
3238.91, 0.73239, 0.162241, 0.0530736, 2.4868e-05, 0.0522707, 2.70212e-139, 1.79726e-17, 2.42273e-230, 6.24796e-94, 1.28927e-07, 2.35713e-12
3247.65, 0.732259, 0.161031, 0.0533516, 2.60479e-05, 0.0533329, 5.04914e-134, 4.33842e-17, 7.11975e-222, 3.85062e-90, 1.35357e-07, 2.47469e-12
3256.31, 0.732131, 0.159821, 0.0536232, 2.72666e-05, 0.0543974, 3.8417e-139, 2.20851e-18, 6.71208e-229, 8.01914e-94, 1.42009e-07, 2.5963e-12
3264.91, 0.732006, 0.158613, 0.0538886, 2.85249e-05, 0.055464, 9.56056e-144, 3.42407e-19, 2.17764e-235, 5.45454e-97, 1.48888e-07, 2.72207e-12
3273.44, 0.731883, 0.157406, 0.0541478, 2.98238e-05, 0.0565327, 2.2172e-121, 1.43792e-14, 2.23031e-202, 1.68844e-80, 1.56e-07, 2.85208e-12
3281.9, 0.731764, 0.156201, 0.054401, 3.11641e-05, 0.0576035, 1.51751e-140, 5.94089e-13, 2.96195e-233, 2.16033e-92, 1.63348e-07, 2.98645e-12
3290.31, 0.731647, 0.154996, 0.0546483, 3.2547e-05, 0.0586762, 1.21513e-136, 7.95625e-14, 2.83983e-226, 5.45288e-90, 1.70941e-07, 3.12525e-12
3298.65, 0.731533, 0.153793, 0.0548897, 3.39733e-05, 0.0597508, 1.23965e-145, 6.52381e-15, 1.65967e-239, 4.25926e-96, 1.78782e-07, 3.2686e-12
3306.94, 0.731421, 0.152591, 0.0551254, 3.54441e-05, 0.0608273, 1.57786e-138, 1.47292e-12, 2.36347e-229, 1.70091e-90, 1.86877e-07, 3.41662e-12
3315.18, 0.731312, 0.15139, 0.0553554, 3.69605e-05, 0.0619056, 4.84147e-127, 1.41539e-10, 1.87953e-212, 5.6386e-82, 1.95168e-07, 3.5706e-12
3323.37, 0.731206, 0.15019, 0.0555798, 3.85235e-05, 0.0629857, 2.1493e-126, 1.49611e-10, 3.1659e-211, 2.26703e-81, 2.03787e-07, 3.72832e-12
3331.5, 0.731102, 0.148991, 0.0557987, 4.01342e-05, 0.0640675, 8.71417e-135, 1.58031e-10, 8.20202e-224, 6.96554e-87, 2.12679e-07, 3.89103e-12
3339.59, 0.731001, 0.147794, 0.0560121, 4.17939e-05, 0.065151, 8.36976e-134, 1.66809e-10, 3.09058e-222, 6.03092e-86, 2.2185e-07, 4.05885e-12
3347.64, 0.730902, 0.146598, 0.0562202, 4.35036e-05, 0.0662361, 2.44128e-127, 1.75957e-10, 7.71957e-213, 5.47786e-81, 2.31306e-07, 4.2319e-12
3355.64, 0.730805, 0.145403, 0.056423, 4.52647e-05, 0.0673227, 3.75903e-121, 1.85486e-10, 9.17866e-204, 2.66973e-76, 2.41055e-07, 4.4103e-12
3363.6, 0.730711, 0.14421, 0.0566205, 4.70783e-05, 0.0684109, 8.29968e-117, 1.95408e-10, 1.45533e-196, 1.8644e-73, 2.51103e-07, 4.59417e-12
3371.52, 0.73062, 0.143018, 0.0568129, 4.89457e-05, 0.0695006, 3.07747e-124, 2.05736e-10, 4.33219e-208, 5.26838e-78, 2.61458e-07, 4.78366e-12
3379.4, 0.73053, 0.141827, 0.0570001, 5.08683e-05, 0.0705917, 4.03127e-123, 2.16481e-10, 1.96332e-206, 6.28184e-77, 2.72126e-07, 4.97889e-12
3387.25, 0.730443, 0.140637, 0.0571823, 5.28474e-05, 0.0716842, 1.27725e-117, 2.27656e-10, 4.06799e-198, 6.26973e-73, 2.83115e-07, 5.17999e-12
3395.06, 0.730358, 0.139449, 0.0573595, 5.48845e-05, 0.0727781, 2.13021e-108, 2.39274e-10, 7.6946e-184, 1.1431e-66, 2.94433e-07, 5.38711e-12
3402.84, 0.730276, 0.138262, 0.0575318, 5.69809e-05, 0.0738734, 1.05781e-107, 2.5135e-10, 1.17391e-182, 5.15309e-66, 3.06088e-07, 5.6004e-12
3410.59, 0.730196, 0.137076, 0.0576991, 5.91382e-05, 0.0749699, 9.12716e-111, 2.63896e-10, 1.75663e-187, 1.1588e-67, 3.18087e-07, 5.81999e-12
3418.31, 0.730118, 0.135891, 0.0578616, 6.13579e-05, 0.0760677, 7.58761e-110, 2.76926e-10, 4.52893e-186, 8.70686e-67, 3.3044e-07, 6.04605e-12
3426, 0.730042, 0.134708, 0.0580193, 6.36416e-05, 0.0771667, 1.13927e-108, 2.90456e-10, 2.08985e-184, 1.17959e-65, 3.43154e-07, 6.27873e-12
3433.66, 0.729968, 0.133527, 0.0581722, 6.5991e-05, 0.0782669, 1.13767e-103, 3.04501e-10, 1.02612e-176, 3.70308e-62, 3.56239e-07, 6.51819e-12
3441.3, 0.729896, 0.132346, 0.0583204, 6.84076e-05, 0.0793683, 3.19562e-99, 3.19075e-10, 1.33027e-169, 3.27321e-59, 3.69703e-07, 6.7646e-12
3448.92, 0.729827, 0.131167, 0.0584639, 7.08934e-05, 0.0804707, 1.51931e-98, 3.34194e-10, 1.79449e-168, 1.40098e-58, 3.83556e-07, 7.01813e-12
3456.51, 0.729759, 0.12999, 0.0586027, 7.345e-05, 0.0815743, 9.64143e-98, 3.49875e-10, 3.20692e-167, 7.99138e-58, 3.97807e-07, 7.27896e-12
3464.08, 0.729694, 0.128814, 0.0587369, 7.60794e-05, 0.0826789, 6.97155e-97, 3.66134e-10, 6.4831e-166, 5.18598e-57, 4.12467e-07, 7.54725e-12
3471.63, 0.729631, 0.127639, 0.0588665, 7.87834e-05, 0.0837846, 7.33724e-96, 3.82989e-10, 1.89433e-164, 4.89083e-56, 4.27546e-07, 7.82322e-12
3479.17, 0.72957, 0.126466, 0.0589916, 8.15641e-05, 0.0848913, 1.61382e-91, 4.00457e-10, 1.57818e-157, 3.38955e-53, 4.43053e-07, 8.10703e-12
3486.69, 0.72951, 0.125294, 0.0591121, 8.44234e-05, 0.0859989, 3.11242e-84, 4.18556e-10, 1.5161e-145, 7.26811e-49, 4.59e-07, 8.3989e-12
3494.19, 0.729453, 0.124123, 0.0592282, 8.73635e-05, 0.0871075, 9.97078e-87, 4.37304e-10, 9.37797e-150, 5.90718e-50, 4.75398e-07, 8.69902e-12
3501.67, 0.729398, 0.122954, 0.0593397, 9.03866e-05, 0.088217, 5.45147e-86, 4.56722e-10, 1.31707e-148, 2.88664e-49, 4.92259e-07, 9.00762e-12
3509.15, 0.729345, 0.121787, 0.0594468, 9.3495e-05, 0.0893273, 3.17985e-85, 4.76829e-10, 1.9626e-147, 1.50276e-48, 5.09594e-07, 9.32489e-12
3516.61, 0.729294, 0.120621, 0.0595495, 9.66909e-05, 0.0904385, 2.64574e-81, 4.97645e-10, 5.00748e-141, 3.96139e-46, 5.27416e-07, 9.65108e-12
3524.06, 0.729245, 0.119456, 0.0596478, 9.99768e-05, 0.0915506, 1.52755e-80, 5.19191e-10, 7.12604e-140, 2.03959e-45, 5.45737e-07, 9.9864e-12
3531.5, 0.729197, 0.118293, 0.0597417, 0.000103355, 0.0926634, 7.64341e-80, 5.41488e-10, 8.74688e-139, 9.08809e-45, 5.6457e-07, 1.03311e-11
3538.94, 0.729152, 0.117132, 0.0598312, 0.000106829, 0.093777, 3.8219e-79, 5.6456e-10, 1.06801e-137, 4.04104e-44, 5.83928e-07, 1.06854e-11
3546.36, 0.729109, 0.115972, 0.0599164, 0.0001104, 0.0948914, 1.92773e-78, 5.88428e-10, 1.28701e-136, 1.80998e-43, 6.03826e-07, 1.10496e-11
3553.78, 0.729067, 0.114814, 0.0599972, 0.000114072, 0.0960065, 1.00199e-77, 6.13116e-10, 1.54874e-135, 8.34225e-43, 6.24278e-07, 1.14239e-11
3561.2, 0.729028, 0.113658, 0.0600737, 0.000117847, 0.0971222, 5.36584e-77, 6.38649e-10, 1.91266e-134, 3.95572e-42, 6.45299e-07, 1.18087e-11
3568.61, 0.72899, 0.112503, 0.0601459, 0.000121729, 0.0982386, 2.64962e-76, 6.65052e-10, 2.1699e-133, 1.72706e-41, 6.66903e-07, 1.22041e-11
3576.02, 0.728955, 0.11135, 0.0602138, 0.00012572, 0.0993557, 1.3055e-75, 6.9235e-10, 2.44754e-132, 7.51277e-41, 6.89106e-07, 1.26105e-11
3583.43, 0.728921, 0.110198, 0.0602774, 0.000129824, 0.100473, 6.43471e-75, 7.2057e-10, 2.75228e-131, 3.26446e-40, 7.11926e-07, 1.30282e-11
3590.84, 0.728889, 0.109048, 0.0603368, 0.000134043, 0.101592, 3.19049e-74, 7.4974e-10, 3.10317e-130, 1.42478e-39, 7.35378e-07, 1.34575e-11
3598.25, 0.728859, 0.1079, 0.0603918, 0.000138382, 0.10271, 1.60397e-73, 7.79888e-10, 3.53647e-129, 6.29563e-39, 7.59481e-07, 1.38987e-11
3605.66, 0.72883, 0.106754, 0.0604426, 0.000142845, 0.10383, 7.89295e-73, 8.11043e-10, 3.93321e-128, 2.71878e-38, 7.84252e-07, 1.43521e-11
3613.08, 0.728804, 0.105609, 0.0604891, 0.000147433, 0.10495, 1.8117e-69, 8.43235e-10, 1.7822e-122, 1.99257e-36, 8.0971e-07, 1.48181e-11
3620.51, 0.72878, 0.104472, 0.0605313, 0.000152129, 0.106064, 1.93948e-63, 8.76331e-10, 3.2854e-112, 2.47142e-33, 8.35741e-07, 1.52945e-11
3627.94, 0.728757, 0.103331, 0.0605693, 0.000156985, 0.107185, 7.61833e-63, 9.10708e-10, 2.70148e-111, 8.38251e-33, 8.62644e-07, 1.5787e-11
3635.37, 0.728736, 0.102191, 0.0606031, 0.000161978, 0.108307, 2.99347e-62, 9.46211e-10, 2.20883e-110, 2.84306e-32, 8.90288e-07, 1.6293e-11
3642.81, 0.728717, 0.101053, 0.0606326, 0.000167115, 0.109429, 1.17545e-61, 9.82881e-10, 1.80129e-109, 9.62297e-32, 9.18699e-07, 1.68131e-11
3650.26, 0.7287, 0.0999177, 0.0606578, 0.000172398, 0.110551, 4.58688e-61, 1.02075e-09, 1.45705e-108, 3.23227e-31, 9.479e-07, 1.73476e-11
3657.72, 0.728685, 0.098784, 0.0606787, 0.000177834, 0.111673, 1.79026e-60, 1.05987e-09, 1.17674e-107, 1.08431e-30, 9.77915e-07, 1.7897e-11
3665.19, 0.728672, 0.0976523, 0.0606954, 0.000183427, 0.112796, 6.99211e-60, 1.10026e-09, 9.49421e-107, 3.63411e-30, 1.00877e-06, 1.84618e-11
3672.68, 0.72866, 0.0965226, 0.0607078, 0.000189181, 0.113919, 2.73454e-59, 1.14197e-09, 7.65873e-106, 1.21746e-29, 1.04048e-06, 1.90423e-11
3680.17, 0.72865, 0.0953949, 0.060716, 0.000195102, 0.115043, 1.07133e-58, 1.18504e-09, 6.18021e-105, 4.07802e-29, 1.07309e-06, 1.96391e-11
3687.69, 0.728642, 0.0942694, 0.0607198, 0.000201197, 0.116166, 4.19017e-58, 1.22951e-09, 4.97232e-104, 1.36276e-28, 1.1066e-06, 2.02527e-11
3695.22, 0.728636, 0.0931459, 0.0607193, 0.000207469, 0.11729, 1.64058e-57, 1.27542e-09, 4.00002e-103, 4.55156e-28, 1.14107e-06, 2.08835e-11
3702.76, 0.728632, 0.0920246, 0.0607146, 0.000213925, 0.118414, 1.40933e-54, 1.32283e-09, 4.80858e-98, 1.2668e-26, 1.1765e-06, 2.15321e-11
3710.33, 0.72863, 0.0909055, 0.0607055, 0.000220571, 0.119538, 5.15102e-54, 1.37177e-09, 3.52037e-97, 3.95107e-26, 1.21293e-06, 2.21991e-11
3717.92, 0.728629, 0.0897887, 0.0606921, 0.000227414, 0.120662, 1.85079e-53, 1.42229e-09, 2.5803e-96, 1.23258e-25, 1.2504e-06, 2.28849e-11
3725.53, 0.72863, 0.0886741, 0.0606743, 0.00023446, 0.121786, 6.634e-53, 1.47444e-09, 1.89259e-95, 3.84521e-25, 1.28893e-06, 2.35902e-11
3733.16, 0.728633, 0.0875618, 0.0606522, 0.000241716, 0.12291, 2.3822e-52, 1.52829e-09, 1.34974e-94, 1.19994e-24, 1.32855e-06, 2.43156e-11
3740.81, 0.728638, 0.0864519, 0.0606258, 0.00024919, 0.124034, 8.57285e-52, 1.58387e-09, 9.49715e-94, 3.74655e-24, 1.36931e-06, 2.50618e-11
3748.48, 0.728645, 0.0853389, 0.0605945, 0.000256925, 0.125164, 6.29057e-47, 1.64151e-09, 4.78562e-85, 3.61121e-22, 1.41144e-06, 2.5833e-11
3756.19, 0.728653, 0.0842346, 0.0605593, 0.000264852, 0.126287, 1.96658e-46, 1.70071e-09, 2.78318e-84, 9.8498e-22, 1.45455e-06, 2.66222e-11
3763.92, 0.728664, 0.0831325, 0.0605196, 0.000273022, 0.12741, 6.18165e-46, 1.76184e-09, 1.63226e-83, 2.69534e-21, 1.49892e-06, 2.74344e-11
3771.69, 0.728676, 0.0820329, 0.0604755, 0.000281442, 0.128533, 1.94858e-45, 1.82495e-09, 9.59918e-83, 7.38508e-21, 1.54458e-06, 2.82703e-11
3779.48, 0.72869, 0.0809358, 0.0604269, 0.00029012, 0.129656, 6.16135e-45, 1.8901e-09, 5.66324e-82, 2.02645e-20, 1.59157e-06, 2.91304e-11
3787.31, 0.728705, 0.0798414, 0.0603739, 0.000299067, 0.130779, 1.95463e-44, 1.95735e-09, 3.35287e-81, 5.56962e-20, 1.63993e-06, 3.00158e-11
3795.17, 0.728723, 0.0787496, 0.0603163, 0.000308291, 0.131901, 5.30539e-42, 2.02679e-09, 8.51824e-77, 5.25284e-19, 1.68971e-06, 3.09271e-11
3803.07, 0.728742, 0.0776606, 0.0602542, 0.000317803, 0.133023, 1.57897e-41, 2.09848e-09, 4.62728e-76, 1.35617e-18, 1.74097e-06, 3.18654e-11
3811, 0.728764, 0.0765743, 0.0601876, 0.000327614, 0.134145, 4.71716e-41, 2.17249e-09, 2.52449e-75, 3.50877e-18, 1.79374e-06, 3.28315e-11
3818.98, 0.728787, 0.0754909, 0.0601163, 0.000337734, 0.135266, 1.4149e-40, 2.24892e-09, 1.38365e-74, 9.09866e-18, 1.84808e-06, 3.38263e-11
